# division directionality movement
1.400000000000000000e+01 3.489248255779365593e+00 9.579672476932764580e-01
1.200000000000000000e+01 2.831095825934145438e+00 6.867722920295393774e-01
1.200000000000000000e+01 1.994458314891144779e+00 6.312980395655295451e-01
6.000000000000000000e+00 5.747546456459025066e+00 9.904371489496301972e-01
7.000000000000000000e+00 2.479288105201383097e+00 8.407856939748463709e-01
6.000000000000000000e+00 3.320875963799108987e+00 1.240260505779684275e+00
2.100000000000000000e+01 1.362790794539532779e+00 2.601000568285449233e-01
1.100000000000000000e+01 3.277932916929027662e+00 1.748735965067141240e+00
2.000000000000000000e+00 6.265989311476811707e+00 1.186875305633861011e+00
3.000000000000000000e+00 5.907321146389744371e+00 2.420990589388591019e+00
1.300000000000000000e+01 3.335673749799056509e+00 3.540899997191747639e-01
1.600000000000000000e+01 1.816187242365278065e+00 3.149685964168983388e-01
9.000000000000000000e+00 2.268799225310841550e+00 1.021032274527276407e+00
7.000000000000000000e+00 2.686559393985516131e+00 1.834042106813071671e+00
8.000000000000000000e+00 6.450035485706917093e+00 1.446875215740673015e+00
1.200000000000000000e+01 1.985605253918323765e+00 1.585783169562234196e+00
8.000000000000000000e+00 3.232742894560388436e+00 3.726127679180725183e-01
9.000000000000000000e+00 2.700374965149384021e+00 7.490232616850891478e-01
1.600000000000000000e+01 1.533579061719284153e+00 4.647846627934598684e-01
5.000000000000000000e+00 5.302542214110189001e+00 1.627657008265318783e+00
9.000000000000000000e+00 3.364041255439978784e+00 1.665055005964065193e+00
1.900000000000000000e+01 2.737897840690777684e+00 8.299673067498452017e-01
8.000000000000000000e+00 4.205914325139376686e+00 1.524384662828120796e+00
1.300000000000000000e+01 2.275508136580637775e+00 9.804756561924703462e-01
5.000000000000000000e+00 3.059243543008797417e+00 2.244225056501559123e+00
4.000000000000000000e+00 9.650057552094139623e+00 9.129570682800725034e-01
5.000000000000000000e+00 2.854377688126843449e+00 4.529458258518757607e-01
5.000000000000000000e+00 4.769335553300887653e+00 1.532408341821710263e+00
7.000000000000000000e+00 2.425193706499205515e+00 6.288704817479927600e-01
6.000000000000000000e+00 3.793099911272138414e+00 1.981937214572610406e+00
1.400000000000000000e+01 3.340426413095657132e+00 1.295251374946195577e+00
5.000000000000000000e+00 5.024425465262972956e+00 6.417841049757364580e-01
4.000000000000000000e+00 3.392557075222577101e+00 1.606130535430907003e+00
0.000000000000000000e+00 8.374186790755411280e+00 5.748764926981150269e-01
1.000000000000000000e+01 3.066465767296822076e+00 1.230192050028082518e+00
4.000000000000000000e+00 6.861757924466085790e+00 5.981541626555749724e-01
1.400000000000000000e+01 4.276272339702424929e+00 1.876557416619283547e+00
8.000000000000000000e+00 5.507741237045023830e+00 1.303636699086142992e+00
1.000000000000000000e+00 3.894262016476647492e+00 3.694595452869017249e-01
5.000000000000000000e+00 8.669479069143603667e+00 2.071759378447019184e+00
1.000000000000000000e+00 1.088469678926893103e+01 5.660480980928366268e-01
5.000000000000000000e+00 6.921496746340246808e+00 5.423768564930931957e-01
8.000000000000000000e+00 2.646664097050316578e+00 7.563965789654969463e-01
9.000000000000000000e+00 2.099950518203546501e+00 1.881462954052897762e+00
7.000000000000000000e+00 3.439414450181822680e+00 9.701231680772708366e-01
1.000000000000000000e+00 4.044742688898723237e+00 9.732078212258923333e-01
6.000000000000000000e+00 4.530981952998624607e+00 8.204230252615748453e-01
9.000000000000000000e+00 3.141644129360922744e+00 1.602674376704233072e+00
1.100000000000000000e+01 1.680521673476166100e+00 4.050029773370332209e-01
5.000000000000000000e+00 4.710600265662264974e+00 1.819094602866663024e+00
1.400000000000000000e+01 2.511735968202125857e+00 1.264216040266421981e+00
5.000000000000000000e+00 6.895167402962001368e+00 3.524130910784936122e-01
1.000000000000000000e+00 4.156049894474804773e+00 4.105836987219970702e-01
1.500000000000000000e+01 1.869046909272031654e+00 7.784537217882461224e-01
6.000000000000000000e+00 2.721062878786443484e+00 2.083897474115254500e+00
2.000000000000000000e+00 3.109958538206294865e+00 2.245993528636260450e+00
3.000000000000000000e+00 6.887842505666975867e+00 1.877902000160407869e+00
9.000000000000000000e+00 2.313806638278548267e+00 1.361270717205813163e+00
1.000000000000000000e+01 4.757348762420694932e+00 6.431075072869294473e-01
6.000000000000000000e+00 2.396883182432199000e+00 1.839335244467917407e+00
4.000000000000000000e+00 2.261954325848404501e+00 1.883236822165085256e+00
1.000000000000000000e+00 3.422824501874875747e+00 1.676398883793463190e-01
9.000000000000000000e+00 3.841911611405131488e+00 1.214153897897974455e+00
0.000000000000000000e+00 2.894661049242505335e+00 2.473638945415743695e-01
2.000000000000000000e+00 6.638967267468687261e+00 8.822327964851571780e-01
3.000000000000000000e+00 6.099551319593071064e+00 2.300263664758491089e+00
2.000000000000000000e+00 8.930415519709347549e+00 1.594081199785939873e+00
4.000000000000000000e+00 8.607225688668538766e+00 7.477094995681448086e-01
7.000000000000000000e+00 2.567512684442204041e+00 1.704820934780849839e+00
4.000000000000000000e+00 4.640476477460317994e+00 1.084941413854765946e+00
4.000000000000000000e+00 4.130830833999733720e+00 1.750794149119010878e+00
8.000000000000000000e+00 2.877780345542619411e+00 6.716872332735114304e-01
2.000000000000000000e+00 6.832209451143239853e+00 1.817198598692676415e+00
4.000000000000000000e+00 6.201583000044641913e+00 1.261465108153088543e+00
3.000000000000000000e+00 5.218353650954596468e+00 4.215920828576165569e+00
1.200000000000000000e+01 2.992998168856505270e+00 9.417721666065723696e-01
5.000000000000000000e+00 5.184681973417831991e+00 1.565944687077364339e+00
1.000000000000000000e+01 2.991752551798240400e+00 2.140253456691576961e+00
9.000000000000000000e+00 1.816996046468028370e+00 1.205812602976050307e+00
8.000000000000000000e+00 2.911900685330374383e+00 2.110217658806361474e+00
5.000000000000000000e+00 5.372370837967554991e+00 3.314312327557546567e+00
5.000000000000000000e+00 4.934354619876124559e+00 1.816710628984133269e+00
1.100000000000000000e+01 2.891044556385188979e+00 6.063048406891426989e-01
1.600000000000000000e+01 1.517257311631925232e+00 1.004306960149485173e+00
2.000000000000000000e+01 7.849576525852842934e+00 5.175511379611548168e-01
4.000000000000000000e+00 6.289254633288799745e+00 1.716747145982741474e+00
1.100000000000000000e+01 4.319760229754618486e+00 1.107807509772814614e+00
8.000000000000000000e+00 2.379398707573758376e+00 1.225702262815816290e+00
1.100000000000000000e+01 1.558174150489611831e+00 6.569133184068632891e-01
3.000000000000000000e+00 2.924528657814557953e+00 1.386514864812490755e+00
3.000000000000000000e+00 4.419319145671292581e+00 1.957868824881089820e+00
1.000000000000000000e+00 1.667224897023440899e+00 6.229202941719780978e-02
4.000000000000000000e+00 2.894532612811640870e+00 1.979256305753799072e+00
6.000000000000000000e+00 4.341530632336820794e+00 1.952441420157946084e+00
5.000000000000000000e+00 2.669026470106719895e+00 1.824655772512060681e+00
1.000000000000000000e+00 7.675397813153925775e-01 3.439629396072119705e-01
3.000000000000000000e+00 5.839708255251808922e+00 2.280527689909202849e+00
8.000000000000000000e+00 2.553172649828526541e+00 1.973939360383685893e+00
6.000000000000000000e+00 3.078710299667410499e+00 3.205302184132170940e+00
1.600000000000000000e+01 1.020127667880651900e+00 2.987356844033072223e-01
3.000000000000000000e+00 3.479984153940509639e+00 2.209865405965196317e+00
3.000000000000000000e+00 5.964771562054151488e+00 1.356170680669606554e+00
8.000000000000000000e+00 6.029349332977793630e+00 1.830102966694746369e+00
4.000000000000000000e+00 5.963780810141781963e+00 3.174844361938808035e+00
2.400000000000000000e+01 3.163097632588171670e+00 3.860753324229002637e-01
5.000000000000000000e+00 2.359925575346950133e+00 2.111774314378763062e+00
5.000000000000000000e+00 2.612714200838836653e+00 2.398816306059283754e+00
6.000000000000000000e+00 3.152060051043484190e+00 2.335335759768468300e+00
7.000000000000000000e+00 6.027471158958121578e+00 2.197215677456509475e+00
6.000000000000000000e+00 2.488602888190248219e+00 1.401329477881973151e+00
7.000000000000000000e+00 2.504698321834562424e+00 2.234908263473919021e+00
4.000000000000000000e+00 4.559491881961621473e+00 2.107317040818521114e+00
1.000000000000000000e+00 3.206417433664515704e-01 4.323450647408452752e-02
1.000000000000000000e+00 5.752103836204294218e+00 5.087287611830170198e-01
4.000000000000000000e+00 3.873867175239679383e+00 1.262119300910605979e+00
1.400000000000000000e+01 4.934591428098876520e+00 7.884914806167528933e-01
2.000000000000000000e+00 8.067230605731591453e+00 4.411424560459172861e-01
4.000000000000000000e+00 3.218867720905445040e+00 1.887711299628484163e+00
7.000000000000000000e+00 3.813746392814423292e+00 1.792240411576622838e+00
1.000000000000000000e+00 1.946299680173534830e+00 2.715209458920801455e-01
1.000000000000000000e+00 4.389735587727663813e+00 8.628549981621838061e-01
2.000000000000000000e+00 5.711935427311648716e+00 6.234923650258307193e-01
1.000000000000000000e+00 6.100960402036522900e+00 3.219104527085369094e-01
0.000000000000000000e+00 2.705769642224980842e+00 2.232455383860579290e-01
1.000000000000000000e+00 3.781742615885996361e+00 1.399283750940561177e-01
3.000000000000000000e+00 5.395350815738845007e+00 5.335444202030890093e-01
0.000000000000000000e+00 2.456901596005224508e+00 9.826015017690779008e-01
2.000000000000000000e+00 4.446558513631086562e+00 1.163480191535415820e+00
1.000000000000000000e+00 4.286497509001013562e+00 1.390614830316452000e-01
1.000000000000000000e+00 3.372914485055841460e+00 3.260229263733805949e-01
4.000000000000000000e+00 2.311978078798126113e+00 1.741129227911542676e+00
3.000000000000000000e+00 3.133494678069375983e+00 1.843504100923918365e+00
4.000000000000000000e+00 4.253125147166598730e+00 1.855349495805852289e+00
1.000000000000000000e+00 1.420549995843588764e+00 1.184717450056327198e-01
3.000000000000000000e+00 5.186292007736641452e+00 1.617351717529879718e+00
0.000000000000000000e+00 6.415257208209622641e-01 2.400605130287143674e-02
3.000000000000000000e+00 5.323982657397674068e+00 1.119770126641948638e+00
1.000000000000000000e+00 2.622087343171673357e+00 1.846941267007173870e-01
6.000000000000000000e+00 5.097968860387644519e+00 6.849312805308714891e-01
4.000000000000000000e+00 2.825005379802472127e+00 2.687304988002771733e+00
4.000000000000000000e+00 5.829237174450632608e+00 5.271120181726869358e-01
5.000000000000000000e+00 6.254810140554400988e+00 2.405676661966176244e+00
6.000000000000000000e+00 2.936336210349577591e+00 5.349006392114860065e-01
5.000000000000000000e+00 4.252516204753788109e+00 1.648373514789767347e+00
1.000000000000000000e+00 6.932431977816671420e+00 5.156516747240273979e-01
1.300000000000000000e+01 2.024757540204405348e+00 1.581727623420691398e+00
4.000000000000000000e+00 5.028999101476956390e+00 1.294949089138891507e+00
0.000000000000000000e+00 1.438640042817605380e+00 6.222343100105832692e-01
0.000000000000000000e+00 1.357284331089723128e-01 8.976888128977131287e-02
7.000000000000000000e+00 3.260799879943056645e+00 1.807793388904241683e+00
8.000000000000000000e+00 4.689391676458543934e+00 1.862517231881294588e+00
5.000000000000000000e+00 4.554957217927456448e+00 6.296880397752233627e-01
3.000000000000000000e+00 7.621520480151839472e+00 1.492084509545225979e+00
9.000000000000000000e+00 1.697831545625018590e+00 1.941239803259117380e+00
6.000000000000000000e+00 2.829242166758251464e+00 1.219556523233305878e+00
5.000000000000000000e+00 5.070424729413072207e+00 7.654772497639653617e-01
4.000000000000000000e+00 3.740233041097918321e+00 1.310055386905347508e+00
9.000000000000000000e+00 4.301581002332406811e+00 2.309066571139289259e+00
1.000000000000000000e+00 3.122066821561631400e+00 2.794794973741966948e-01
3.000000000000000000e+00 6.192257832001046403e+00 1.256688324018087499e+00
0.000000000000000000e+00 4.212028020486068947e+00 5.739575667233897116e-01
0.000000000000000000e+00 8.976619876747289339e+00 3.980797080657875187e-01
5.000000000000000000e+00 3.638430772136444169e+00 1.817675262252730795e+00
1.000000000000000000e+00 6.129157071610824126e+00 7.647232533283780942e-01
3.000000000000000000e+00 6.587699667382966418e+00 2.082730346746530792e+00
5.000000000000000000e+00 3.037635413172411702e+00 1.755339660799972501e+00
4.000000000000000000e+00 6.001229724554312916e+00 1.543864913498942171e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.831390951819736644e-04
7.000000000000000000e+00 2.289394807628104989e+00 1.561556194578553436e+00
4.000000000000000000e+00 5.137232489137756097e+00 9.068608396886072009e-01
4.000000000000000000e+00 3.644180146654422359e+00 1.878654566939740089e+00
0.000000000000000000e+00 6.795425407761129577e+00 8.309822956003511951e-01
5.000000000000000000e+00 4.469044734828092835e+00 5.581131354284031287e-01
3.000000000000000000e+00 8.509565441085356952e+00 2.119920562241067452e-01
1.000000000000000000e+00 5.890745239493997865e+00 6.333576850257889301e-01
1.000000000000000000e+00 7.336039935243057641e+00 1.665298038466006547e+00
9.000000000000000000e+00 3.332782036388431290e+00 2.092409288140346213e+00
2.000000000000000000e+00 5.582370003993244900e+00 4.676516868550025796e-01
6.000000000000000000e+00 2.326476130842299650e+00 1.998326152383609999e+00
1.600000000000000000e+01 2.274036787129424475e+00 9.632300165339615639e-01
3.000000000000000000e+00 6.282125882422632479e+00 9.527258207336616325e-01
1.000000000000000000e+00 4.454903231443346101e+00 4.570347905330683913e-01
4.000000000000000000e+00 3.382203235716024992e+00 6.715383775926011545e-01
2.000000000000000000e+00 6.342984317031930885e+00 1.266790518049886627e+00
1.400000000000000000e+01 1.352821800657283635e+00 8.055520273230593054e-01
4.000000000000000000e+00 4.535143709487221564e+00 1.200286803235245392e+00
1.000000000000000000e+00 6.700490814638511594e+00 7.565956506253316283e-01
1.600000000000000000e+01 1.190980894025408521e+00 5.796289357836277301e-01
1.600000000000000000e+01 2.139520053353449747e+00 8.859979102475551427e-01
6.000000000000000000e+00 2.965266575084205769e+00 9.128232372320096433e-01
1.000000000000000000e+01 1.634411566678062755e+00 9.257458469271097057e-01
1.300000000000000000e+01 1.476999406399617465e+00 1.839985577025843033e-01
9.000000000000000000e+00 2.447388465084568754e+00 1.439173361765053283e+00
3.000000000000000000e+00 6.080684547181566479e+00 3.864100279949333583e+00
7.000000000000000000e+00 3.190530410436057451e+00 1.338683523540165288e+00
1.900000000000000000e+01 6.042315411149485893e-01 2.528822477156551507e-01
7.000000000000000000e+00 3.510562373350491150e+00 2.074055615335690828e+00
6.000000000000000000e+00 2.084658496824728591e+00 2.220258674551109923e+00
6.000000000000000000e+00 2.144659833764981816e+00 2.618230284503231697e+00
7.000000000000000000e+00 4.799083046573161759e+00 3.611290273540057605e+00
1.000000000000000000e+01 1.434320635229640706e+00 1.393494205790114293e+00
6.000000000000000000e+00 2.320872844374273658e+00 2.183678576412706906e+00
6.000000000000000000e+00 2.109082813148134949e+00 1.382415385007413455e+00
3.000000000000000000e+00 7.445252466507239930e+00 2.049824616837515379e+00
5.000000000000000000e+00 3.040260390744201846e+00 1.636962225204851462e+00
1.400000000000000000e+01 1.197491443090392682e+00 6.164128338862009393e-01
3.000000000000000000e+00 3.320609362905509787e+00 2.904445781957537331e+00
1.300000000000000000e+01 2.250433087228324247e+00 8.768275121107865777e-01
8.000000000000000000e+00 2.412806907245016674e+00 1.400493371165149048e+00
6.000000000000000000e+00 2.933439833992593559e+00 1.220198646947762811e+00
1.000000000000000000e+00 4.014297707635312129e+00 3.677663009640965153e-01
7.000000000000000000e+00 2.479779917170791492e+00 9.564373352093005209e-01
8.000000000000000000e+00 2.111786543469915234e+00 2.092406778376828314e+00
1.000000000000000000e+01 2.551483458165690887e+00 2.291390563295971017e+00
1.000000000000000000e+00 3.028187286044133231e+00 2.466484560302541595e+00
1.000000000000000000e+00 5.580129605885095323e+00 1.205013936094692983e+00
1.500000000000000000e+01 1.266168392675263599e+00 3.100131242053496550e-01
0.000000000000000000e+00 4.239449842666028201e-01 3.673558795611811534e-02
8.000000000000000000e+00 2.612914008186191239e+00 2.016249754746495704e+00
4.000000000000000000e+00 3.063121951461359238e+00 2.377387364727263197e+00
8.000000000000000000e+00 2.989372710612682837e+00 2.449617231151882901e+00
1.000000000000000000e+01 4.478740598930630590e+00 6.234030193869135594e-01
4.000000000000000000e+00 2.516189193418603587e+00 3.334685276830636536e+00
6.000000000000000000e+00 2.796893220814478553e+00 1.233838603790013755e+00
4.000000000000000000e+00 2.731969547723351877e+00 1.623959576139092364e+00
2.000000000000000000e+00 4.441296278242204743e+00 7.788074622572291883e-01
4.000000000000000000e+00 2.544597589366752732e+00 2.491741778165458054e+00
8.000000000000000000e+00 2.215253241738629253e+00 1.316747873018102144e+00
4.000000000000000000e+00 3.430634461352249254e+00 1.150113664168878502e+00
1.300000000000000000e+01 1.579915304074454907e+00 9.149853123718473258e-01
5.000000000000000000e+00 2.622148215561597162e+00 1.395422927030145699e+00
3.000000000000000000e+00 5.287505097660658571e+00 2.767281685343536690e+00
4.000000000000000000e+00 2.338740621269560283e+00 1.001560257275150745e+00
7.000000000000000000e+00 4.310275403064215638e+00 1.654205810102771457e+00
1.300000000000000000e+01 2.324782793340878229e+00 2.187977697861253734e+00
4.000000000000000000e+00 2.692506045424797545e+00 2.377210548174428784e+00
1.100000000000000000e+01 1.610524747220171138e+00 1.264590670003497008e+00
7.000000000000000000e+00 3.727262398029349999e+00 1.163748652661068084e+00
5.000000000000000000e+00 5.441393299807023354e+00 2.644481954257120737e+00
1.200000000000000000e+01 1.542875286909055399e+00 4.218192320600736567e-01
6.000000000000000000e+00 2.804851865377449016e+00 1.463161307348737949e+00
5.000000000000000000e+00 3.560323434084140981e+00 2.319892561400342057e+00
7.000000000000000000e+00 2.097379914429456704e+00 2.740543937727427881e+00
1.600000000000000000e+01 1.097377803754269410e+00 8.963741854199862580e-01
3.000000000000000000e+00 4.079628020803154342e+00 4.556351585546555505e+00
6.000000000000000000e+00 2.115320403968937057e+00 2.325220146029536750e+00
1.400000000000000000e+01 1.749091468819940154e+00 7.499560888767039524e-01
4.000000000000000000e+00 4.909467837085263575e+00 2.682593164081917170e+00
2.000000000000000000e+00 3.275314242012101307e+00 7.308101143594741833e-01
4.000000000000000000e+00 3.763356019537916985e+00 5.007597579996646564e-01
6.000000000000000000e+00 2.699530560152344272e+00 1.155425135776102952e+00
7.000000000000000000e+00 3.329725876464409762e+00 1.569719903022876784e+00
9.000000000000000000e+00 2.903766763561876907e+00 2.427641186615411506e+00
1.500000000000000000e+01 1.300653380449351859e+00 3.577855839343884736e-01
8.000000000000000000e+00 2.620136982863988884e+00 1.116386103005291286e+00
3.000000000000000000e+00 3.987668108758946062e+00 2.289691336613873585e+00
6.000000000000000000e+00 3.334355281680914551e+00 3.153200309700521675e+00
9.000000000000000000e+00 1.581388376801107443e+00 1.352760391937641860e+00
6.000000000000000000e+00 2.242828363327055374e+00 1.930839019105758503e+00
0.000000000000000000e+00 2.546723422940970316e+00 6.923605322195706124e-01
8.000000000000000000e+00 3.935338259118231541e+00 1.889046865403064546e+00
1.000000000000000000e+00 7.727619375156625559e+00 4.598458816319798359e+00
8.000000000000000000e+00 2.913607683891640043e+00 1.552680530049125096e+00
2.000000000000000000e+00 2.816274300484764570e+00 2.476051306706152921e+00
5.000000000000000000e+00 6.007109322929956363e+00 3.723244616215641845e+00
7.000000000000000000e+00 2.230998663449146768e+00 1.158308288098663263e+00
1.200000000000000000e+01 1.434180028014679698e+00 5.739068322201423822e-01
7.000000000000000000e+00 2.195355616934623999e+00 3.006827251626002506e-01
1.000000000000000000e+01 2.183246852922135162e+00 2.173800148434890556e+00
1.700000000000000000e+01 1.060436892732373293e+00 2.210069540941804467e-01
4.000000000000000000e+00 5.999623004509144764e+00 2.004805983173921113e+00
1.000000000000000000e+00 4.792586325653514834e+00 8.282416136001609086e-01
4.000000000000000000e+00 3.593556080184944435e+00 1.096363956480698176e+00
2.000000000000000000e+00 4.134708006378644107e+00 2.613752164034209624e+00
3.000000000000000000e+00 2.666089889918861200e+00 2.226148634441462715e+00
1.200000000000000000e+01 9.076257389571440459e-01 4.773650532496312437e-01
4.000000000000000000e+00 2.650420875993664271e+00 1.597796729933318449e+00
0.000000000000000000e+00 6.369043822978840197e+00 7.017601486198459249e-01
1.600000000000000000e+01 1.759672004756520414e+00 4.317961889465888881e-01
1.200000000000000000e+01 2.212986576819730100e+00 1.891440692020338155e+00
1.700000000000000000e+01 1.046886993666292565e+00 3.474484885509435128e-01
0.000000000000000000e+00 4.809430280253207179e+00 5.770703177713230048e-01
1.800000000000000000e+01 1.067152052345462510e+00 3.208208218608420426e-01
3.000000000000000000e+00 4.301861001613342061e+00 1.163937864811628975e+00
3.000000000000000000e+00 4.014115932829349198e+00 1.583457473678422822e+00
0.000000000000000000e+00 1.674111632331883204e+00 1.789000033713848414e-01
1.000000000000000000e+00 8.853752091038286087e-01 6.586871283877387961e-02
1.200000000000000000e+01 1.495493508308552988e+00 2.992698625263641721e-01
7.000000000000000000e+00 3.332090685344238690e+00 9.590815744616755234e-01
1.100000000000000000e+01 9.343950341974267548e-01 6.070618677449064471e-01
4.000000000000000000e+00 4.616807714781384853e+00 7.017809457813312113e-01
4.000000000000000000e+00 7.144907848666268713e+00 4.793589462349762131e-01
1.900000000000000000e+01 8.849118950596083222e-01 2.059320868021859152e-01
5.000000000000000000e+00 2.567727663458846621e+00 2.735404951328147760e+00
2.100000000000000000e+01 2.354605949061765902e+00 8.109548349392340372e-01
6.000000000000000000e+00 1.746163553430585491e+00 1.514868549622998106e+00
1.200000000000000000e+01 1.312685933536309690e+00 4.214264274885604067e-01
5.000000000000000000e+00 4.770666741891922413e+00 2.308751099848198596e+00
6.000000000000000000e+00 4.026203167940813010e+00 9.040611714996636961e-01
7.000000000000000000e+00 3.571194058464842058e+00 2.313051630959834348e+00
6.000000000000000000e+00 3.279632010298065392e+00 2.198566584715191841e+00
1.300000000000000000e+01 1.295277026517744234e+00 5.392456719284555167e-01
7.000000000000000000e+00 3.638384322984097086e+00 2.370518412682631304e+00
4.000000000000000000e+00 4.982399307134460109e+00 7.486647382204558721e-01
1.200000000000000000e+01 1.747101811220266088e+00 9.721896569974651792e-01
1.000000000000000000e+00 7.257644066750272849e-01 5.676621660509831996e-02
4.000000000000000000e+00 5.645156816753501339e+00 1.226213380394759245e+00
9.000000000000000000e+00 4.623494738367441848e+00 1.932146275370686839e+00
7.000000000000000000e+00 2.223477825719731626e+00 1.443849667328378050e+00
1.400000000000000000e+01 1.538141314188102182e+00 7.452057428629920155e-01
1.500000000000000000e+01 2.003842070451964386e+00 9.544674952197937934e-01
7.000000000000000000e+00 3.827875358699310837e+00 1.210292192623063423e+00
1.000000000000000000e+01 1.716170722802468074e+00 1.627959002324909088e+00
8.000000000000000000e+00 2.075763253444195655e+00 1.503414036317702651e+00
4.000000000000000000e+00 3.733630759465802917e+00 1.457093083039049608e+00
9.000000000000000000e+00 1.766365118254205280e+00 1.580767271358000103e+00
6.000000000000000000e+00 2.771766124808449749e+00 1.475190740487214658e+00
9.000000000000000000e+00 2.471718094853097458e+00 1.947899772728217016e+00
8.000000000000000000e+00 2.064630593837428307e+00 2.361403690310956982e+00
5.000000000000000000e+00 2.594282313967390952e+00 1.755322959363838864e+00
1.300000000000000000e+01 2.237067981710103126e+00 2.140064684800516037e+00
7.000000000000000000e+00 5.423106784927025359e+00 2.256746889644653642e+00
1.000000000000000000e+01 3.467529582729682147e+00 2.819205804652848979e+00
7.000000000000000000e+00 3.414590633120933028e+00 2.997392079745700322e+00
9.000000000000000000e+00 4.512750190859607713e+00 1.530716535738035677e+00
2.000000000000000000e+00 3.151651370726368029e+00 2.175673619106321066e+00
6.000000000000000000e+00 4.869284929336295420e+00 1.502192479358317234e+00
8.000000000000000000e+00 3.730587414776375343e+00 2.019176166538309225e+00
7.000000000000000000e+00 2.866785396637291150e+00 2.055331084598540858e+00
1.200000000000000000e+01 1.176685205944574930e+00 5.831588910491128930e-01
8.000000000000000000e+00 1.815652632416510759e+00 1.967911033158883827e+00
1.300000000000000000e+01 3.048739852452821975e+00 2.629085518250225739e+00
6.000000000000000000e+00 2.116692269397462578e+00 2.021265838736532761e+00
6.000000000000000000e+00 5.170869212600740283e+00 1.834389010199578784e+00
1.500000000000000000e+01 2.801747708397111847e+00 2.523546768201991419e+00
1.000000000000000000e+01 1.779698676821529713e+00 1.459868193570457162e+00
7.000000000000000000e+00 2.551323235699804570e+00 2.282294149165116526e+00
8.000000000000000000e+00 2.274383211711313635e+00 2.140890742461032836e+00
1.200000000000000000e+01 2.497679679333542069e+00 9.365740925928177640e-01
1.000000000000000000e+00 5.617607841512141320e+00 1.484240720496878385e+00
1.300000000000000000e+01 1.581365779886447331e+00 9.540458378938891926e-01
9.000000000000000000e+00 3.154861310589075707e+00 2.446271159131943929e+00
1.300000000000000000e+01 2.267704587800515537e+00 2.177556930203623509e+00
7.000000000000000000e+00 4.167221471738685956e+00 2.523256763389660318e+00
6.000000000000000000e+00 4.649860209568713820e+00 2.169162418606178644e+00
8.000000000000000000e+00 4.533651088730529466e+00 1.687828408985181383e+00
1.000000000000000000e+01 3.213426485542969058e+00 6.041323885597030818e-01
7.000000000000000000e+00 2.161322946323439798e+00 1.892321498219913245e+00
7.000000000000000000e+00 5.431871334942016460e+00 2.410565352262747929e+00
1.000000000000000000e+00 6.395294833920887712e+00 2.955774889212388068e-01
0.000000000000000000e+00 4.734292026881679605e-01 5.779020738434981902e-02
5.000000000000000000e+00 2.457113784504317611e+00 2.049006553251096374e+00
7.000000000000000000e+00 5.182707212336914004e+00 1.407913883405056854e+00
0.000000000000000000e+00 4.026896111018692714e+00 3.396867994254741396e-01
9.000000000000000000e+00 2.959976115479019843e+00 2.327680957005170637e+00
5.000000000000000000e+00 5.298276579183784918e+00 2.966487775189932119e+00
1.200000000000000000e+01 2.275666690019102489e+00 9.747058674480468810e-01
4.000000000000000000e+00 2.792666723256852279e+00 3.023488813853717261e+00
8.000000000000000000e+00 2.586324290437564954e+00 2.356469252073377874e+00
4.000000000000000000e+00 2.778234897402634740e+00 2.603653144704626943e+00
9.000000000000000000e+00 5.289319585273435820e+00 1.852953633467388395e+00
5.000000000000000000e+00 3.216876644416350572e+00 2.028078518098410221e+00
1.300000000000000000e+01 1.924622464188354698e+00 1.587604620079550832e+00
3.000000000000000000e+00 7.718392424695816878e+00 1.551837560530138438e+00
2.000000000000000000e+00 1.080870041649513169e+01 2.056011735038959731e+00
1.000000000000000000e+00 9.317289671160139619e+00 1.868828240535880925e+00
2.000000000000000000e+00 3.559606382647486189e+00 1.317436599201872838e+00
7.000000000000000000e+00 2.505713568779126987e+00 1.279107175562559373e+00
5.000000000000000000e+00 2.622671959339089476e+00 2.342961682994012751e+00
3.000000000000000000e+00 5.535778175320689165e+00 3.866906712269414292e+00
7.000000000000000000e+00 3.247098475531805750e+00 2.159355405467183964e+00
1.200000000000000000e+01 2.690465426312887764e+00 1.378770291088905919e+00
6.000000000000000000e+00 3.361364701590889403e+00 3.318148301896733265e+00
1.000000000000000000e+01 1.821887636849824244e+00 1.910377541709949556e+00
3.000000000000000000e+00 7.799008576880252619e+00 1.698865313877197636e+00
3.000000000000000000e+00 3.297783521512360760e+00 2.167270720552151975e+00
1.000000000000000000e+00 4.549383740497253470e+00 2.321026260406696962e-01
8.000000000000000000e+00 5.051195950751011132e+00 1.902558929683039191e+00
5.000000000000000000e+00 3.851281310509745204e+00 2.367415274939010938e+00
8.000000000000000000e+00 3.279389464190043402e+00 2.029668166651260375e+00
2.000000000000000000e+00 7.132793298502125623e+00 2.245752691841289561e+00
8.000000000000000000e+00 4.962141113995482300e+00 1.630356166625777314e+00
4.000000000000000000e+00 5.668474103583196921e+00 1.926555898098719410e+00
8.000000000000000000e+00 2.655584838769246225e+00 1.824440217976669443e+00
6.000000000000000000e+00 5.046920599753367931e+00 2.636901100919516683e+00
7.000000000000000000e+00 2.853011312080744322e+00 2.752780969500571384e+00
5.000000000000000000e+00 5.895666780062414958e+00 2.977285723010310914e+00
4.000000000000000000e+00 4.734154042660553507e+00 1.742600923809421554e+00
