path dep octanol octanoic pentanol division directionality movement
octanoic/0022 0.29591836734693877 0.38775510204081631 0.051020408163265307 0.26530612244897961 9.0 4.7356517792015458 1.9499698618340884
octanoic/0023 0.27551020408163263 0.16326530612244897 0.33673469387755101 0.22448979591836732 0.0 2.6018567153010363 0.19076968009130729
octanoic/0024 0.2142857142857143 0.081632653061224497 0.36734693877551022 0.33673469387755106 0.0 5.8777295994832999 0.83619440957018165
octanoic/0025 0.17346938775510204 0.0 0.45918367346938771 0.36734693877551017 3.0 7.8674316136448432 1.0850994283073929
octanoic/0026 0.25510204081632654 0.18367346938775511 0.27551020408163268 0.28571428571428575 1.0 9.2951592280960309 0.45507642741471194
octanoic/0027 0.29591836734693877 0.38775510204081631 0.051020408163265307 0.26530612244897961 12.0 2.1345600885633185 1.4834589201629433
octanoic/0028 0.20408163265306123 0.43877551020408162 0.040816326530612249 0.31632653061224492 0.0 4.8343074520790337 0.24788105622799839
octanoic/0029 0.27551020408163263 0.16326530612244897 0.33673469387755101 0.22448979591836732 3.0 6.1785032766515879 0.42198431242913803
octanoic/0030 0.27272727272727276 0.26262626262626265 0.33333333333333337 0.13131313131313133 0.0 4.6099625260868136 0.23503528517716685
octanoic/0031 0.12121212121212122 0.25252525252525254 0.33333333333333337 0.29292929292929293 0.0 7.2977732065876149 0.3239023652245408
octanoic/0032 0.15306122448979589 0.040816326530612242 0.42857142857142849 0.37755102040816324 1.0 2.5296206815685283 0.65301662662467153
octanoic/0033 0.17346938775510204 0.0 0.45918367346938771 0.36734693877551017 4.0 7.9720830525995732 0.68653273661505343
octanoic/0034 0.2142857142857143 0.081632653061224497 0.36734693877551022 0.33673469387755106 6.0 3.3852021493531224 0.38446605790830685
octanoic/0035 0.25510204081632654 0.18367346938775511 0.27551020408163268 0.28571428571428575 5.0 4.4275317231316382 0.27186082075940454
octanoic/0036 0.1616161616161616 0.44444444444444442 0.31313131313131309 0.080808080808080801 0.0 0.53795728102284412 0.012209397480899966
octanoic/0037 0.12121212121212122 0.25252525252525254 0.33333333333333337 0.29292929292929293 0.0 0.0 0.0
octanoic/0038 0.1616161616161616 0.44444444444444442 0.31313131313131309 0.080808080808080801 0.0 6.1017694670635345 0.36612134075086816
octanoic/0039 0.20408163265306123 0.43877551020408162 0.040816326530612249 0.31632653061224492 8.0 3.9176478070790375 1.7894930595107092
octanoic/0040 0.36734693877551022 0.24489795918367346 0.10204081632653061 0.28571428571428575 6.0 6.8782780180398051 0.26196695505981737
octanoic/0041 0.26262626262626265 0.44444444444444448 0.030303030303030304 0.26262626262626265 3.0 4.8535052954365643 1.5095500777463409
octanoic/0042 0.44897959183673469 0.030612244897959183 0.42857142857142855 0.091836734693877556 7.0 2.8448778779032668 0.4064515501015401
octanoic/0043 0.42268041237113402 0.3505154639175258 0.1752577319587629 0.051546391752577324 3.0 4.9518843251975593 0.46641776433671028
octanoic/0044 0.26530612244897961 0.31632653061224492 0.091836734693877556 0.32653061224489799 1.0 3.0882753940758958 0.13195992123827033
octanoic/0045 0.24489795918367346 0.33673469387755106 0.35714285714285715 0.061224489795918366 2.0 2.3544002949192024 0.12060979364156577
octanoic/0046 0.29591836734693877 0.081632653061224497 0.081632653061224497 0.54081632653061229 4.0 9.200418319223223 0.94736181334846759
octanoic/0047 0.22448979591836735 0.25510204081632654 0.42857142857142855 0.091836734693877556 1.0 4.3588325170346813 0.24035376001812989
octanoic/0048 0.25510204081632654 0.26530612244897961 0.23469387755102042 0.24489795918367346 0.0 0.21062283280818073 0.025697728689202552
octanoic/0049 0.25510204081632654 0.26530612244897961 0.23469387755102042 0.24489795918367346 0.0 2.2540126038042749 0.095686968066482206
octanoic/0050 0.44897959183673469 0.030612244897959183 0.42857142857142855 0.091836734693877556 8.0 2.2302822642769322 0.33096703967270913
octanoic/0051 0.33333333333333337 0.15151515151515152 0.030303030303030304 0.48484848484848486 10.0 8.1304365385286346 1.6906023237373908
octanoic/0052 0.33333333333333337 0.15151515151515152 0.030303030303030304 0.48484848484848486 2.0 8.9905544500787151 1.4935868384350495
octanoic/0053 0.24489795918367346 0.33673469387755106 0.35714285714285715 0.061224489795918366 0.0 5.1364292305027357 0.27552678577639883
octanoic/0054 0.20408163265306123 0.42857142857142855 0.040816326530612249 0.32653061224489799 2.0 7.566517131285047 0.65408847945847115
octanoic/0055 0.36734693877551022 0.24489795918367346 0.10204081632653061 0.28571428571428575 2.0 10.020696719624869 0.46753087228803897
octanoic/0056 0.37755102040816324 0.16326530612244897 0.2857142857142857 0.17346938775510204 7.0 3.8593483597248355 0.3409013791293789
octanoic/0057 0.16326530612244897 0.56122448979591832 0.25510204081632648 0.020408163265306121 0.0 4.1856428119091298 0.23388342616261693
octanoic/0058 0.22448979591836735 0.33673469387755106 0.0 0.43877551020408162 4.0 3.2099730715244523 0.17934974797160558
octanoic/0059 0.18556701030927836 0.072164948453608255 0.42268041237113402 0.31958762886597941 2.0 7.4189477766901213 0.71643504788820023
octanoic/0060 0.53061224489795922 0.030612244897959183 0.30612244897959184 0.1326530612244898 6.0 3.218009433396217 0.44044087731988835
octanoic/0061 0.1212121212121212 0.34343434343434343 0.29292929292929287 0.2424242424242424 0.0 3.0232678681602594 0.096182736153945111
octanoic/0062 0.1212121212121212 0.34343434343434343 0.29292929292929287 0.2424242424242424 0.0 4.1359793244213439 0.14659391584913756
octanoic/0063 0.16326530612244897 0.56122448979591832 0.25510204081632648 0.020408163265306121 3.0 6.4984628486451745 0.30460340259170965
octanoic/0064 0.26530612244897961 0.31632653061224492 0.091836734693877556 0.32653061224489799 1.0 7.2072663465740314 0.30852285813571673
octanoic/0065 0.27551020408163268 0.26530612244897961 0.29591836734693877 0.16326530612244899 0.0 4.888405239374209 0.3250876471002066
octanoic/0066 0.53061224489795922 0.030612244897959183 0.30612244897959184 0.1326530612244898 6.0 2.5748417137479978 0.41090799797159583
octanoic/0067 0.19587628865979381 0.28865979381443302 0.10309278350515465 0.41237113402061859 1.0 10.292117985567781 0.48184056491201266
octanoic/0068 0.21428571428571427 0.32653061224489799 0.30612244897959184 0.15306122448979592 0.0 3.1653068874835677 0.16988310995637884
octanoic/0069 0.071428571428571438 0.15306122448979592 0.39795918367346939 0.37755102040816324 0.0 0.0 0.0
octanoic/0070 0.21428571428571427 0.27551020408163268 0.11224489795918367 0.39795918367346939 0.0 1.1717567604820041 0.049656954573307703
octanoic/0071 0.21428571428571427 0.41836734693877548 0.29591836734693877 0.071428571428571438 1.0 5.4106250562446885 0.29248612664136558
octanoic/0072 0.20408163265306123 0.42857142857142855 0.040816326530612249 0.32653061224489799 3.0 7.6451694024056946 0.28788673361880546
octanoic/0073 0.27551020408163268 0.26530612244897961 0.29591836734693877 0.16326530612244899 0.0 4.7890056200831621 0.26747205083885672
octanoic/0074 0.16326530612244897 0.29591836734693872 0.37755102040816324 0.16326530612244897 0.0 2.7887525463663789 0.21388821834410751
octanoic/0075 0.42268041237113402 0.3505154639175258 0.1752577319587629 0.051546391752577324 4.0 8.7876178864673573 0.49095317161870389
octanoic/0076 0.18556701030927836 0.072164948453608255 0.42268041237113402 0.31958762886597941 1.0 5.7091963818491482 0.54586088852674453
octanoic/0077 0.071428571428571438 0.15306122448979592 0.39795918367346939 0.37755102040816324 1.0 5.1860591148754871 0.30648903895040408
octanoic/0078 0.26262626262626265 0.44444444444444448 0.030303030303030304 0.26262626262626265 4.0 5.614849167915839 0.20571837850825472
octanoic/0079 0.19587628865979381 0.28865979381443302 0.10309278350515465 0.41237113402061859 1.0 5.5431189844035149 0.2008209252333629
octanoic/0080 0.22448979591836735 0.25510204081632654 0.42857142857142855 0.091836734693877556 1.0 6.04494232076265 0.29103564318780989
octanoic/0081 0.28571428571428575 0.32653061224489799 0.23469387755102042 0.15306122448979592 0.0 4.3380701509134809 0.28765904166900852
octanoic/0082 0.21428571428571427 0.41836734693877548 0.29591836734693877 0.071428571428571438 0.0 1.6499680433549011 0.062791604542059273
octanoic/0083 0.21428571428571427 0.32653061224489799 0.30612244897959184 0.15306122448979592 0.0 0.98838673722717807 0.044246190601199178
octanoic/0084 0.22448979591836735 0.33673469387755106 0.0 0.43877551020408162 3.0 3.6324906739930003 0.08034519503548436
octanoic/0085 0.29591836734693877 0.081632653061224497 0.081632653061224497 0.54081632653061229 2.0 5.5483582625594332 0.41921804789220424
octanoic/0086 0.16326530612244897 0.29591836734693872 0.37755102040816324 0.16326530612244897 0.0 2.9277373019413471 0.11320314264617369
octanoic/0087 0.37755102040816324 0.16326530612244897 0.2857142857142857 0.17346938775510204 3.0 6.0873004378119484 0.5926225694053
octanoic/0088 0.28571428571428575 0.32653061224489799 0.23469387755102042 0.15306122448979592 0.0 3.5671282931195765 0.35199839532382859
octanoic/0089 0.21428571428571427 0.27551020408163268 0.11224489795918367 0.39795918367346939 0.0 5.2178307732194158 0.27437861555882836
octanoic/0090 0.20408163265306123 0.061224489795918366 0.47959183673469385 0.25510204081632654 1.0 8.8681541406247764 0.48412776562604043
octanoic/0091 0.15463917525773194 0.041237113402061855 0.43298969072164945 0.37113402061855666 2.0 10.13620634963115 0.69279681632645773
octanoic/0092 0.44897959183673469 0.12244897959183673 0.030612244897959183 0.39795918367346939 8.0 2.982401739310756 0.76853976638737886
octanoic/0093 0.20408163265306123 0.52040816326530615 0.20408163265306123 0.071428571428571438 0.0 3.3090620030767903 0.16556345222948524
octanoic/0094 0.23469387755102042 0.14285714285714288 0.31632653061224492 0.30612244897959184 2.0 12.33686638200941 0.51200357933125129
octanoic/0095 0.20408163265306123 0.52040816326530615 0.20408163265306123 0.071428571428571438 0.0 1.7147854367080622 0.080700816509504197
octanoic/0096 0.21428571428571427 0.051020408163265307 0.29591836734693877 0.43877551020408162 1.0 7.560832398876669 0.97537157037345368
octanoic/0097 0.15463917525773194 0.041237113402061855 0.43298969072164945 0.37113402061855666 0.0 0.99790938485739522 0.07445041851978193
octanoic/0098 0.21428571428571427 0.051020408163265307 0.29591836734693877 0.43877551020408162 2.0 8.279489290967021 0.51218424316286115
octanoic/0099 0.23469387755102042 0.14285714285714288 0.31632653061224492 0.30612244897959184 0.0 6.7684794221561857 0.34793734612293165
octanoic/0100 0.44897959183673469 0.12244897959183673 0.030612244897959183 0.39795918367346939 12.0 2.0390872632280357 0.84742180055607719
octanoic/0101 0.19387755102040816 0.36734693877551022 0.25510204081632654 0.18367346938775511 0.0 4.1104484487470003 0.29646453731579497
octanoic/0102 0.19387755102040816 0.36734693877551022 0.25510204081632654 0.18367346938775511 0.0 4.3155834988856103 0.25374408207866267
octanoic/0103 0.17346938775510204 0.26530612244897955 0.23469387755102039 0.32653061224489793 1.0 9.4421654251694243 0.26912352590857846
octanoic/0104 0.19387755102040816 0.17346938775510207 0.25510204081632654 0.37755102040816324 1.0 2.0001547083771083 0.1129223372100638
octanoic/0105 0.19387755102040816 0.17346938775510207 0.25510204081632654 0.37755102040816324 0.0 5.4404480179250454 0.15632694726023727
octanoic/0106 0.17346938775510204 0.26530612244897955 0.23469387755102039 0.32653061224489793 0.0 1.0414389139900533 0.029575033851106897
octanoic/0107 0.23469387755102042 0.24489795918367346 0.0 0.52040816326530615 2.0 11.860859725205954 0.15533701688807253
octanoic/0108 0.23469387755102042 0.24489795918367346 0.0 0.52040816326530615 2.0 7.9415209089385126 0.12814643766715322
octanoic/0109 0.20408163265306123 0.061224489795918366 0.47959183673469385 0.25510204081632654 0.0 8.8792901589586926 1.1789137559829364
octanoic/0110 0.061855670103092786 0.36082474226804123 0.030927835051546393 0.54639175257731964 1.0 2.5355157566090853 0.1108067350289485
octanoic/0111 0.30927835051546393 0.36082474226804123 0.051546391752577324 0.27835051546391754 2.0 10.107089022925351 2.2896604247436532
octanoic/0112 0.26530612244897961 0.35714285714285715 0.12244897959183673 0.25510204081632654 1.0 5.7163921993117786 0.44294822037813369
octanoic/0113 0.14285714285714285 0.26530612244897955 0.2857142857142857 0.30612244897959179 3.0 6.5223667363161839 0.52878259787070314
octanoic/0114 0.24242424242424243 0.31313131313131315 0.22222222222222224 0.22222222222222224 0.0 4.0682596949122232 0.21363283808587982
octanoic/0115 0.34693877551020413 0.10204081632653061 0.040816326530612249 0.51020408163265307 1.0 5.8336653218338901 0.4394259464534867
octanoic/0116 0.15151515151515152 0.080808080808080815 0.43434343434343436 0.33333333333333337 4.0 4.8586185660903984 0.63543830636345622
octanoic/0117 0.23232323232323235 0.37373737373737376 0.0 0.39393939393939398 4.0 5.779182546770798 0.4393708271705426
octanoic/0118 0.14285714285714285 0.26530612244897955 0.2857142857142857 0.30612244897959179 0.0 3.4693796159772168 0.1297370388294182
octanoic/0119 0.15151515151515152 0.080808080808080815 0.43434343434343436 0.33333333333333337 3.0 10.534875621175702 0.65105445625140346
octanoic/0120 0.21212121212121213 0.35353535353535354 0.30303030303030304 0.13131313131313133 0.0 0.38379770057747059 0.04678968027917603
octanoic/0121 0.23232323232323235 0.37373737373737376 0.0 0.39393939393939398 2.0 8.5775608621544581 0.14676653398981113
octanoic/0122 0.18556701030927836 0.051546391752577324 0.30927835051546393 0.45360824742268041 3.0 5.3019178738025357 0.7582604407494612
octanoic/0123 0.30927835051546393 0.36082474226804123 0.051546391752577324 0.27835051546391754 2.0 9.0891047908101488 1.6759017607458855
octanoic/0124 0.18556701030927836 0.051546391752577324 0.30927835051546393 0.45360824742268041 1.0 8.2801500580602276 1.1605864366304623
octanoic/0125 0.061855670103092786 0.36082474226804123 0.030927835051546393 0.54639175257731964 0.0 0.18609568705744439 0.00656037811583071
octanoic/0126 0.21212121212121213 0.35353535353535354 0.30303030303030304 0.13131313131313133 1.0 8.7247698178866333 0.35201253660084236
octanoic/0127 0.24242424242424243 0.31313131313131315 0.22222222222222224 0.22222222222222224 0.0 2.5393794328450516 0.24957376467509221
octanoic/0128 0.26530612244897961 0.35714285714285715 0.12244897959183673 0.25510204081632654 1.0 3.0954209715760768 0.29757726820512936
octanoic/0129 0.34693877551020413 0.10204081632653061 0.040816326530612249 0.51020408163265307 0.0 5.9595322141229117 0.35224120979240775
octanoic/0130 0.15306122448979592 0.37755102040816324 0.25510204081632654 0.21428571428571427 0.0 2.7592953797385373 0.235886363250912
octanoic/0131 0.31632653061224492 0.31632653061224492 0.0 0.36734693877551022 13.0 1.5609102617199491 0.7396178850147388
octanoic/0132 0.24489795918367346 0.0 0.051020408163265307 0.70408163265306123 0.0 0.86201648712929757 0.06376646969093433
octanoic/0133 0.21212121212121213 0.29292929292929293 0.26262626262626265 0.23232323232323235 0.0 7.3280813659584529 0.26631349594707904
octanoic/0134 0.24489795918367346 0.44897959183673469 0.051020408163265307 0.25510204081632654 2.0 9.8867744336676537 1.5130161744297244
octanoic/0135 0.17346938775510204 0.46938775510204078 0.051020408163265307 0.30612244897959179 2.0 6.6038752322779573 0.35984300785600248
octanoic/0136 0.23232323232323235 0.4646464646464647 0.060606060606060608 0.24242424242424243 6.0 6.5519434699105163 1.5674070924460048
octanoic/0137 0.24489795918367346 0.44897959183673469 0.051020408163265307 0.25510204081632654 11.0 3.1859603312498002 1.2962451709274743
octanoic/0138 0.27272727272727276 0.0 0.33333333333333337 0.39393939393939398 7.0 2.9686768638832781 0.22952010721698904
octanoic/0139 0.2857142857142857 0.17346938775510204 0.081632653061224483 0.45918367346938771 0.0 6.821935442814083 0.18111417000187605
octanoic/0140 0.31632653061224492 0.31632653061224492 0.0 0.36734693877551022 12.0 3.6853458128444743 0.59710708320925421
octanoic/0141 0.15306122448979592 0.37755102040816324 0.25510204081632654 0.21428571428571427 0.0 1.202841793598864 0.081556374220461622
octanoic/0142 0.17346938775510204 0.46938775510204078 0.051020408163265307 0.30612244897959179 1.0 9.0068732456824083 2.0797926767389892
octanoic/0143 0.21212121212121213 0.29292929292929293 0.26262626262626265 0.23232323232323235 1.0 4.6577171823649079 0.28781857392389465
octanoic/0144 0.30927835051546393 0.40206185567010311 0.1134020618556701 0.1752577319587629 2.0 5.8458811983661105 1.5623268006341979
octanoic/0145 0.30927835051546393 0.40206185567010311 0.1134020618556701 0.1752577319587629 0.0 1.0546856841267793 0.078368215299045862
octanoic/0146 0.2857142857142857 0.17346938775510204 0.081632653061224483 0.45918367346938771 8.0 6.087533685884293 0.99348322133580991
octanoic/0147 0.24489795918367346 0.0 0.051020408163265307 0.70408163265306123 0.0 3.7790794280924462 0.47566859463643169
octanoic/0148 0.27272727272727276 0.0 0.33333333333333337 0.39393939393939398 7.0 3.2914276987814968 0.49083852796240662
octanoic/0149 0.23232323232323235 0.4646464646464647 0.060606060606060608 0.24242424242424243 1.0 3.1104172749432011 0.30875338712760902
octanoic/0150 0.18367346938775511 0.41836734693877548 0.1326530612244898 0.26530612244897961 0.0 0.0 0.0
octanoic/0151 0.29292929292929293 0.34343434343434348 0.050505050505050511 0.31313131313131315 1.0 11.036017944717294 1.0594272965858897
octanoic/0152 0.19387755102040816 0.0 0.34693877551020413 0.45918367346938777 3.0 9.4015804287098135 0.91391643379614007
octanoic/0153 0.1616161616161616 0.0 0.44444444444444442 0.39393939393939392 2.0 5.0574720682431407 1.0818553374764035
octanoic/0154 0.23469387755102042 0.33673469387755106 0.040816326530612249 0.38775510204081631 3.0 5.4539188494773159 0.42480124922165269
octanoic/0155 0.21428571428571427 0.42857142857142855 0.040816326530612249 0.31632653061224492 0.0 2.1343525786678348 0.07591403888304793
octanoic/0156 0.39393939393939392 0.0 0.040404040404040401 0.56565656565656564 0.0 2.5052904387526485 0.37849577306039306
octanoic/0157 0.21428571428571427 0.42857142857142855 0.040816326530612249 0.31632653061224492 0.0 0.80479207572267164 0.032185328421361951
octanoic/0158 0.17346938775510204 0.45918367346938771 0.030612244897959179 0.33673469387755101 2.0 3.0166917105260365 0.16559976425884476
octanoic/0159 0.1616161616161616 0.0 0.44444444444444442 0.39393939393939392 0.0 4.3335511357205014 0.61857699383878018
octanoic/0160 0.21428571428571427 0.31632653061224492 0.051020408163265307 0.41836734693877548 0.0 5.7968279439119028 0.21272551468918396
octanoic/0161 0.17346938775510204 0.45918367346938771 0.030612244897959179 0.33673469387755101 1.0 0.80852533074623978 0.12007704376117193
octanoic/0162 0.19387755102040816 0.0 0.34693877551020413 0.45918367346938777 2.0 3.4511804810752991 0.3494684895197353
octanoic/0163 0.29292929292929293 0.34343434343434348 0.050505050505050511 0.31313131313131315 0.0 8.7151687041188257 0.26534618456384823
octanoic/0164 0.39393939393939392 0.0 0.040404040404040401 0.56565656565656564 0.0 1.9234157058612062 0.17789565407085245
octanoic/0165 0.21428571428571427 0.35714285714285715 0.15306122448979592 0.27551020408163268 0.0 2.9791712377491923 0.087827441402002271
octanoic/0166 0.18367346938775511 0.41836734693877548 0.1326530612244898 0.26530612244897961 0.0 0.0 0.0
octanoic/0167 0.21428571428571427 0.35714285714285715 0.15306122448979592 0.27551020408163268 0.0 0.73742344105133462 0.040273343068817483
octanoic/0168 0.21428571428571427 0.31632653061224492 0.051020408163265307 0.41836734693877548 4.0 7.2827822794898438 1.9516753993272629
octanoic/0169 0.23469387755102042 0.33673469387755106 0.040816326530612249 0.38775510204081631 12.0 2.8218447747072624 1.3342156990876213
octanoic/0170 0.22222222222222224 0.32323232323232326 0.0 0.45454545454545459 2.0 4.640971187158998 0.16878165394336508
octanoic/0171 0.31632653061224492 0.15306122448979592 0.020408163265306124 0.51020408163265307 5.0 8.9264895879485398 0.97735670412723064
octanoic/0172 0.14285714285714285 0.38775510204081631 0.2857142857142857 0.18367346938775508 0.0 1.3178322991529021 0.059432682918067872
octanoic/0173 0.24489795918367346 0.44897959183673469 0.051020408163265307 0.25510204081632654 1.0 1.2105152865535906 0.12675623348599743
octanoic/0174 0.23469387755102042 0.33673469387755106 0.040816326530612249 0.38775510204081631 1.0 3.2973915163385046 0.36243004541098101
octanoic/0175 0.092783505154639179 0.26804123711340205 0.2061855670103093 0.4329896907216495 0.0 0.0 0.0
octanoic/0176 0.33673469387755106 0.35714285714285715 0.030612244897959183 0.27551020408163268 9.0 3.0072595121396457 0.62651888232143316
octanoic/0177 0.22222222222222224 0.32323232323232326 0.0 0.45454545454545459 4.0 9.2939865652615623 0.37618394167356883
octanoic/0178 0.19387755102040816 0.15306122448979592 0.15306122448979592 0.5 0.0 6.2961750448454081 0.21624893183665625
octanoic/0179 0.19387755102040816 0.36734693877551022 0.21428571428571427 0.22448979591836735 0.0 1.1100456953066145 0.066450718310582968
octanoic/0180 0.092783505154639179 0.26804123711340205 0.2061855670103093 0.4329896907216495 0.0 2.2604496085958727 0.12685347636057542
octanoic/0181 0.1616161616161616 0.050505050505050504 0.3737373737373737 0.41414141414141409 2.0 8.6610294630830147 0.62849061640270543
octanoic/0182 0.33673469387755106 0.35714285714285715 0.030612244897959183 0.27551020408163268 4.0 4.5487384812646914 1.1795499705216896
octanoic/0183 0.19387755102040816 0.36734693877551022 0.21428571428571427 0.22448979591836735 1.0 2.2484592619799795 0.10383127800567865
octanoic/0184 0.24489795918367346 0.44897959183673469 0.051020408163265307 0.25510204081632654 2.0 11.304224897698994 0.54394311066555534
octanoic/0185 0.31632653061224492 0.15306122448979592 0.020408163265306124 0.51020408163265307 0.0 6.6648657071787962 0.47141377896917347
octanoic/0186 0.23469387755102042 0.33673469387755106 0.040816326530612249 0.38775510204081631 1.0 3.531406110158998 0.1490751772565285
octanoic/0187 0.19387755102040816 0.15306122448979592 0.15306122448979592 0.5 3.0 11.035753300417657 0.48320622198051139
octanoic/0188 0.1616161616161616 0.050505050505050504 0.3737373737373737 0.41414141414141409 2.0 9.6572846655364977 0.50616144649446615
octanoic/0189 0.14285714285714285 0.38775510204081631 0.2857142857142857 0.18367346938775508 0.0 0.0 0.0
octanoic/0190 0.15463917525773194 0.30927835051546387 0.39175257731958762 0.14432989690721651 0.0 1.6362367317885551 0.074965984738058433
octanoic/0191 0.33673469387755106 0.44897959183673469 0.020408163265306124 0.19387755102040816 6.0 4.1372168319831175 2.2780000689150892
octanoic/0192 0.31632653061224492 0.33673469387755106 0.27551020408163268 0.071428571428571438 1.0 3.5241805097892738 0.17941893562325081
octanoic/0193 0.33673469387755106 0.44897959183673469 0.020408163265306124 0.19387755102040816 5.0 4.8671882506231032 1.8650666897899484
octanoic/0194 0.19191919191919193 0.19191919191919193 0.0 0.61616161616161613 4.0 3.3770876591273709 0.075201641443765108
octanoic/0195 0.31632653061224492 0.33673469387755106 0.27551020408163268 0.071428571428571438 1.0 4.2814039518512859 0.27365683242914407
octanoic/0196 0.091836734693877556 0.31632653061224492 0.16326530612244899 0.4285714285714286 1.0 6.0974301750231055 0.2525207237164146
octanoic/0197 0.17346938775510204 0.29591836734693872 0.38775510204081631 0.14285714285714285 2.0 8.1556639110104339 0.53389204816703317
octanoic/0198 0.1313131313131313 0.43434343434343431 0.2626262626262626 0.17171717171717171 0.0 4.7610391916641275 0.1617255551685122
octanoic/0199 0.29292929292929293 0.42424242424242425 0.030303030303030304 0.25252525252525254 2.0 6.5416744276251517 1.3829832935098323
octanoic/0200 0.15463917525773194 0.30927835051546387 0.39175257731958762 0.14432989690721651 3.0 7.2715589946694461 0.37307741412253509
octanoic/0201 0.12371134020618556 0.072164948453608255 0.49484536082474223 0.30927835051546387 1.0 5.4209410447402604 0.37781030513624675
octanoic/0202 0.091836734693877556 0.31632653061224492 0.16326530612244899 0.4285714285714286 1.0 6.1001389878095162 0.2254601294881097
octanoic/0203 0.29292929292929293 0.42424242424242425 0.030303030303030304 0.25252525252525254 4.0 5.4454378800083738 0.83896415166389049
octanoic/0204 0.32323232323232326 0.090909090909090912 0.42424242424242425 0.16161616161616163 7.0 3.3913947648446485 0.51626442518404614
octanoic/0205 0.32323232323232326 0.090909090909090912 0.42424242424242425 0.16161616161616163 5.0 5.0238747539433017 0.34164511930592045
octanoic/0206 0.17346938775510204 0.29591836734693872 0.38775510204081631 0.14285714285714285 3.0 14.941575304631794 0.8310428732757551
octanoic/0207 0.12371134020618556 0.072164948453608255 0.49484536082474223 0.30927835051546387 1.0 0.61508403853069371 0.13176910125824287
octanoic/0208 0.1313131313131313 0.43434343434343431 0.2626262626262626 0.17171717171717171 0.0 6.2084094044336338 0.28408802616795775
octanoic/0209 0.19191919191919193 0.19191919191919193 0.0 0.61616161616161613 2.0 10.221412127021791 0.28540532485009285
octanoic/0210 0.24742268041237114 0.24742268041237114 0.26804123711340205 0.23711340206185569 2.0 5.92338394994644 0.93824800103972839
octanoic/0211 0.38383838383838387 0.19191919191919193 0.35353535353535354 0.070707070707070718 6.0 3.5847312167462535 0.32739075470163309
octanoic/0212 0.15463917525773194 0.020618556701030927 0.48453608247422675 0.34020618556701032 5.0 6.9211252238841183 0.7921795974828123
octanoic/0213 0.25510204081632654 0.10204081632653061 0.0 0.6428571428571429 4.0 5.9653992768523567 0.17666657095951796
octanoic/0214 0.20202020202020204 0.0 0.38383838383838387 0.41414141414141414 2.0 5.6137038053538291 1.1275874270889075
