# division directionality movement
0.000000000000000000e+00 2.940853695769331200e+00 1.795878807450344006e-01
1.000000000000000000e+00 1.101833026204211841e+01 4.879639102509792381e-01
2.000000000000000000e+00 9.667708426106598196e+00 2.325631317638552353e-01
2.000000000000000000e+00 2.558756318936854868e+01 3.125004787295748709e-01
1.000000000000000000e+00 8.343703327290718619e+00 5.225468528446294281e-01
2.000000000000000000e+00 1.010699833646431500e+01 3.321922548515937601e-01
1.000000000000000000e+00 9.372018227973062388e-01 9.866114112178103746e-02
0.000000000000000000e+00 3.445167641798696945e+00 1.810405862180559378e-01
0.000000000000000000e+00 1.421752729905143120e+01 2.080640971902858460e-01
1.000000000000000000e+00 5.676820815031772938e+00 2.069521505639833614e-01
1.000000000000000000e+00 3.227073854821262522e+00 1.453211880930010413e-01
0.000000000000000000e+00 2.545851547902448164e+00 1.104335639125133689e-01
0.000000000000000000e+00 7.266208210638904319e+00 4.137069748258342394e-01
1.000000000000000000e+00 1.687603831989387571e+00 9.809358282899777182e-02
1.300000000000000000e+01 1.786686869603059558e+00 6.827615469343084609e-01
2.000000000000000000e+00 1.266957859991493507e+01 3.002987831934877949e-01
9.000000000000000000e+00 4.529267645302345713e+00 1.075090357213599052e-01
0.000000000000000000e+00 1.127128448664457672e+01 3.171921516967809995e-01
4.000000000000000000e+00 2.769907822922107687e+00 1.270324209674491001e-01
0.000000000000000000e+00 4.413048685037783692e+00 1.130391553638502439e-01
1.000000000000000000e+00 6.244751972172740473e+00 1.623838582982058132e-01
0.000000000000000000e+00 7.804981330035664300e+00 2.132578675841113047e-01
0.000000000000000000e+00 1.203880991676057194e-01 1.600705357186173877e-02
0.000000000000000000e+00 6.012918528075966051e+00 4.069394239069946129e-01
4.000000000000000000e+00 3.526472472506803069e+00 1.318282035577769684e-01
2.000000000000000000e+00 4.752425906743844131e+00 2.161813973252867394e-01
1.000000000000000000e+00 1.005369127936669038e+01 4.780054926115978042e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 9.831334050873262953e+00 1.695660064730977468e-01
5.000000000000000000e+00 9.847097193418372640e+00 1.723669871106803253e-01
3.000000000000000000e+00 5.859048606432859962e+00 2.754916682267243289e+00
0.000000000000000000e+00 4.833820958210353957e+00 3.723398408283997152e-01
2.000000000000000000e+00 4.658590211616072452e+00 2.466865930000221141e+00
1.000000000000000000e+00 6.998594619808412576e-01 5.893006829679713066e-02
4.000000000000000000e+00 2.644956314535342301e+00 4.904715533149971857e-02
0.000000000000000000e+00 5.449095312179318640e+00 2.057519871563532887e-01
2.000000000000000000e+00 2.707544617210917792e+01 2.887622261964902237e-01
3.000000000000000000e+00 1.401399387982582567e+01 4.223049944275735768e-01
0.000000000000000000e+00 1.016391841640225557e+00 1.281536809501923890e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.094312436274990219e+01 1.802277604057790084e-01
1.000000000000000000e+00 7.350733316137031181e+00 2.349819469611674205e-01
3.000000000000000000e+00 5.728837957737676234e+00 3.587726374906837767e-01
1.100000000000000000e+01 1.799819474071678638e+00 6.746528058923350057e-01
5.000000000000000000e+00 7.772237274591464740e+00 6.821171789015181286e-01
7.000000000000000000e+00 4.093996105443054034e+00 6.610181822365341908e-01
0.000000000000000000e+00 1.719420788160387972e-02 2.075797269376406049e-03
1.000000000000000000e+00 3.058994071534552717e+00 1.555132948961771289e-01
0.000000000000000000e+00 2.478363483812601742e-01 1.506068892504401928e-03
1.000000000000000000e+00 1.131088362033445982e+01 3.330993668463306245e-01
0.000000000000000000e+00 4.226849888121212651e+00 1.770833049967729667e-01
4.000000000000000000e+00 5.940279167650930781e+00 7.296584971909501893e-02
0.000000000000000000e+00 3.304396067844729279e-01 2.406552429791032968e-02
4.000000000000000000e+00 4.088438135053968026e+00 1.269670364567587750e-01
4.000000000000000000e+00 3.651145247395482407e+00 1.572276672159639010e-01
2.000000000000000000e+00 9.443912387399258535e+00 1.057219583174804356e+00
4.000000000000000000e+00 6.580888176561741965e+00 9.569420765444544008e-01
3.000000000000000000e+00 5.682930189988913972e-01 1.306706956965172049e-02
1.000000000000000000e+00 7.286574963119706538e+00 3.969315508772534029e-01
1.000000000000000000e+01 1.697011556851865777e+00 5.228859658623044027e-01
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 5.691806436528836777e+00 2.431419643012513176e-01
1.000000000000000000e+00 9.026621701680239696e+00 1.946881605852978092e-01
4.000000000000000000e+00 9.431556651509747979e+00 2.597883451809402389e-01
5.000000000000000000e+00 9.568379047435508156e+00 2.360562888285686334e-01
0.000000000000000000e+00 2.901507878572705312e+00 1.878358481381776912e-01
0.000000000000000000e+00 2.845849802371541171e-01 1.198170296402559926e-02
1.800000000000000000e+01 3.100592978844459058e+00 2.966514782798721495e-01
0.000000000000000000e+00 6.978892671256899105e-02 1.270043016121393670e-02
1.000000000000000000e+00 5.645316554339683712e+00 1.961454537693037847e-01
0.000000000000000000e+00 2.851073536571024025e+00 1.069245016052249170e-01
2.000000000000000000e+00 8.847387958530310570e+00 1.492235851176531292e-01
1.000000000000000000e+00 1.001619990021843165e+01 4.831363783906227893e-01
2.000000000000000000e+00 6.973527468770644333e+00 1.785615444610171021e-01
8.000000000000000000e+00 4.545563267232252791e+00 1.161418623358797669e-01
0.000000000000000000e+00 2.603778645619420740e+00 9.036180687139004630e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 1.425391966385358167e+01 2.198755544760049585e-01
5.000000000000000000e+00 1.378261571385595907e+01 1.594208037624767760e-01
3.000000000000000000e+00 4.982974008699041946e+00 2.794506999395225955e-01
0.000000000000000000e+00 4.485447500964002465e+00 1.811073769322879556e-01
2.000000000000000000e+00 1.601615039958835851e+01 2.381985086731917833e-01
6.000000000000000000e+00 7.308417388197375075e+00 5.029993401839537581e-01
3.000000000000000000e+00 5.024988921278891851e+00 1.671875890542826593e-01
0.000000000000000000e+00 3.519065013472603365e+00 1.585439517722778413e-01
1.700000000000000000e+01 1.553145744286656527e+00 2.262443782265696757e-01
5.000000000000000000e+00 7.680723947036159238e+00 1.072618350266655030e-01
0.000000000000000000e+00 2.626457846551112363e-01 3.423541557416281966e-02
2.000000000000000000e+00 6.592256429231730941e+00 1.146058916734196270e-01
1.000000000000000000e+00 7.919112717087831932e+00 4.918779329789069177e-01
0.000000000000000000e+00 7.280785951951139999e-03 3.441854913948998781e-03
0.000000000000000000e+00 6.411850896983768422e+00 3.900759869565142979e-01
1.000000000000000000e+00 3.829319989360086551e-01 2.129574964465510631e-02
7.000000000000000000e+00 5.969891879441973970e+00 9.207264838237383398e-02
2.000000000000000000e+00 8.751951216909501952e+00 3.336241808532924846e-01
1.500000000000000000e+01 1.730556972521769765e+00 4.375201364470849286e-01
2.000000000000000000e+00 1.062164344526418880e+01 7.406740547673020814e-01
2.000000000000000000e+00 8.610417578940060324e+00 3.680935545677925247e-01
0.000000000000000000e+00 8.696376764261949388e-01 5.212515746500444996e-02
3.000000000000000000e+00 4.728596037717833767e+00 1.207111782526026078e-01
0.000000000000000000e+00 4.419282096072411292e+00 1.924639723568851990e-01
0.000000000000000000e+00 6.505168083539430768e+00 1.339719532251714418e-01
4.000000000000000000e+00 6.918934690222989126e+00 1.039219621228217649e+00
2.000000000000000000e+00 7.841439331161430992e+00 1.158981005619142690e-01
3.000000000000000000e+00 7.634124200560548523e+00 1.973061746463203869e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.272251308900523759e-04
1.000000000000000000e+00 4.662595749960240177e+00 8.813485991200021852e-01
0.000000000000000000e+00 4.628476893798545433e-01 9.201335300238009524e-03
0.000000000000000000e+00 2.653387306190079009e+00 8.855616379801690974e-02
0.000000000000000000e+00 5.484301378845420238e+00 2.146715038876056414e-01
0.000000000000000000e+00 2.561359753285601837e+00 1.544597077947159058e-01
1.000000000000000000e+00 3.691471810712222190e+00 1.608366267806596306e-01
0.000000000000000000e+00 1.313166001794455529e+00 1.161343030307512153e-01
0.000000000000000000e+00 1.194868144971102053e+00 6.988428154393792890e-02
1.000000000000000000e+00 5.924349012670647951e+00 1.550060811935786154e-01
4.000000000000000000e+00 1.109638507069436386e+01 3.221627563530027882e-01
5.000000000000000000e+00 2.543927470844006944e+00 1.125306522725487257e+00
6.000000000000000000e+00 5.514040550267716334e+00 9.511564206541682498e-02
2.000000000000000000e+00 1.496986231420240898e+01 3.546192453565433222e-01
7.000000000000000000e+00 6.544325410320387171e+00 3.241180669916034485e-01
0.000000000000000000e+00 8.547684110767496124e-01 5.845906345849560121e-02
0.000000000000000000e+00 2.186019139750082552e+00 1.671046558505814295e+00
2.000000000000000000e+00 7.794392463724456377e+00 7.442042411469843577e-01
1.000000000000000000e+00 1.044167894767943672e+01 1.800724600412264564e-01
1.000000000000000000e+00 6.522111241286633998e+00 2.471697753582466073e-01
2.000000000000000000e+00 2.571622321002413614e+00 1.259039476928098589e+00
4.000000000000000000e+00 5.807671002071547406e+00 1.068480453202734493e-01
1.000000000000000000e+00 7.927468056605914137e-01 9.315681914197795899e-02
4.000000000000000000e+00 2.717141150707695019e+00 9.654571511976879628e-02
2.000000000000000000e+00 9.320411450210092097e-01 8.668536142211126505e-02
4.000000000000000000e+00 5.128807415658699576e+00 1.326993671213558545e-01
1.000000000000000000e+01 1.300098855558180944e+00 5.335307999385877770e-02
0.000000000000000000e+00 2.213339964263658199e+00 9.784212649529795691e-02
2.000000000000000000e+00 4.759081337889560004e+00 1.368971568433572927e-01
7.000000000000000000e+00 3.201301769962865418e+00 3.051535007122895826e-01
1.000000000000000000e+00 4.949143186679946460e+00 1.953582009063212499e-01
0.000000000000000000e+00 3.292287517556686360e+00 1.397042727634977277e-01
4.000000000000000000e+00 6.452927500681624906e+00 2.157470563456267143e-01
1.000000000000000000e+00 2.287141495378140821e+00 7.439225722853542999e-02
1.000000000000000000e+00 5.164259339053034026e+00 2.097790845870812770e-01
4.000000000000000000e+00 6.536289950849547559e+00 6.282426758008240464e-01
5.000000000000000000e+00 1.983122608588801405e+00 1.409709645426668601e-01
1.000000000000000000e+00 6.874183231755008450e+00 2.671521602097466919e-01
0.000000000000000000e+00 4.348649759148863203e-01 4.856353780269802300e-02
2.000000000000000000e+00 3.870602592705327361e+00 1.697419327518061294e-01
6.000000000000000000e+00 1.956073819591029439e+00 8.397255365869191190e-02
7.000000000000000000e+00 2.293585144326946601e+00 1.635195423719640329e-01
0.000000000000000000e+00 6.468209614050659084e+00 2.939565068804639303e-01
1.000000000000000000e+00 2.497190171185482033e+00 4.298718286410061623e-02
0.000000000000000000e+00 2.102765526064314994e+00 8.523677156118114606e-02
0.000000000000000000e+00 2.964243444013974660e+00 9.303632112436022172e-02
0.000000000000000000e+00 3.340284774753041752e+00 1.996689033536142854e-01
1.000000000000000000e+00 5.033545254389799162e+00 1.572010548017505061e-01
2.000000000000000000e+00 3.179849567029486401e+00 5.773652838118992908e-02
2.000000000000000000e+00 2.567186368298677301e+00 7.083958262954703766e-02
0.000000000000000000e+00 2.317258626958041301e+00 8.831427748882100803e-02
1.000000000000000000e+00 5.935121823151993325e+00 2.698569511910176022e-01
0.000000000000000000e+00 8.982901811259133007e-01 7.468109751264201401e-02
4.000000000000000000e+00 3.651089835900628966e+00 7.705521031366753537e-02
0.000000000000000000e+00 3.319332741320042857e+00 1.892217969055144389e-01
1.000000000000000000e+00 5.192718230432407545e+00 1.850649271547406827e-01
5.000000000000000000e+00 6.212472643684419538e+00 2.710983768493371859e-01
0.000000000000000000e+00 4.427805412589151501e+00 2.013860278532844106e-01
2.000000000000000000e+00 6.140536703693499909e+00 2.118975222077326970e-01
7.000000000000000000e+00 5.502702112648836241e+00 6.289619199602130006e-01
0.000000000000000000e+00 2.044041009737654679e+00 1.098847352530420429e-01
2.000000000000000000e+00 2.077161181589243011e+00 1.300978101867283909e-01
3.000000000000000000e+00 4.136785688506409819e+00 1.308113122962887842e-01
0.000000000000000000e+00 8.950298223198450698e-01 3.546582411803246571e-02
1.000000000000000000e+00 5.422550612983656926e+00 2.664401783773377996e-01
0.000000000000000000e+00 5.401918792168705075e-01 8.540270626761246875e-02
2.000000000000000000e+00 6.884303415409896765e+00 2.969931547456786114e-01
1.000000000000000000e+00 7.539953748907285203e+00 1.389352951215626630e-01
1.000000000000000000e+00 4.335775909378254411e+00 2.310364597886143678e-01
1.000000000000000000e+00 1.969235577217809618e+00 8.771197286421636430e-02
0.000000000000000000e+00 6.911899046292506732e-01 2.764710815825337231e-02
2.000000000000000000e+00 7.865848138705572090e+00 5.767638262075270861e-01
1.000000000000000000e+00 4.728853575631954520e+00 1.941851900343868065e-01
0.000000000000000000e+00 2.935298391560452469e+00 1.224708876077054975e-01
0.000000000000000000e+00 3.971575642068685852e+00 1.573673522248170420e-01
9.000000000000000000e+00 4.335747985341777522e+00 2.544065047199535190e-01
3.000000000000000000e+00 5.337190393056814308e+00 1.904246616621881050e-01
0.000000000000000000e+00 5.166213792558217222e+00 1.767642469308856878e-01
0.000000000000000000e+00 4.305485521693778184e-01 6.495861105027680993e-02
0.000000000000000000e+00 3.435021414779516391e+00 1.431878338940790196e-01
1.000000000000000000e+00 1.410583538528444647e+00 5.489548994749185451e-02
4.000000000000000000e+00 6.801031300332830654e+00 2.452647997228924182e-01
1.000000000000000000e+00 1.499132746552558570e+00 6.213807014253151101e-02
1.000000000000000000e+00 4.883522082889844462e+00 2.033842121847415085e-01
2.000000000000000000e+00 8.482743500390828473e+00 2.322184973432058208e-01
0.000000000000000000e+00 3.635610224902383170e+00 1.564420260709801225e-01
2.000000000000000000e+00 7.341893497335254537e+00 2.472287294371222632e-01
0.000000000000000000e+00 3.416727008086722694e+00 1.259237661597405467e-01
0.000000000000000000e+00 2.755825168383503776e+00 7.433909351133428933e-02
0.000000000000000000e+00 3.732233959283631108e+00 1.186835507821676766e-01
2.000000000000000000e+00 5.722011748082216798e+00 1.362983196653791418e-01
0.000000000000000000e+00 4.074620773329687751e+00 1.745454605349506527e-01
0.000000000000000000e+00 5.284885088094371852e+00 1.985892870387429010e-01
0.000000000000000000e+00 1.308014146400899191e+00 5.050156417672437836e-01
3.000000000000000000e+00 7.210741803766757663e+00 6.783892987821928955e-01
0.000000000000000000e+00 3.877567950976982925e+00 5.731934087052499294e-01
1.000000000000000000e+00 3.697570191293597652e+00 1.506907721526435373e-01
0.000000000000000000e+00 5.301914848892693044e+00 2.734175368011991791e-01
1.000000000000000000e+00 4.979035032849693287e+00 3.017932053314878460e-01
9.000000000000000000e+00 2.853830126087054886e+00 2.177532343119264469e-01
0.000000000000000000e+00 1.136045207131241463e+00 7.848212694086148522e-02
0.000000000000000000e+00 3.858000251480764309e+00 1.539738023247505250e-01
1.000000000000000000e+00 3.770756655411671598e+00 8.898923048792570234e-02
0.000000000000000000e+00 6.064779825098371546e+00 3.024000104315175408e-01
0.000000000000000000e+00 1.945549091896004557e+00 1.117761090932467838e-01
0.000000000000000000e+00 2.848260002585375261e+00 4.465469438342055120e-01
4.000000000000000000e+00 5.530670880255333266e+00 5.696029674048076474e-01
0.000000000000000000e+00 1.863082573234279282e+00 1.315549409173111250e-01
0.000000000000000000e+00 2.094704236618321502e+00 1.142533625988600143e-01
1.000000000000000000e+00 4.676872044499503112e+00 5.792607105652423094e-01
1.000000000000000000e+00 1.248643006691454005e+00 1.366416891727437743e-01
3.000000000000000000e+00 4.835960276588693318e+00 4.942824141624297951e-01
0.000000000000000000e+00 4.301527067079051747e+00 3.246397540225952061e-01
1.000000000000000000e+00 6.681082801607069577e+00 3.364276020603113593e-01
2.000000000000000000e+00 6.631635993704245280e+00 1.802948897013856577e-01
1.000000000000000000e+00 3.291455660425667507e+00 1.318196375937694953e-01
2.000000000000000000e+00 7.107250381053365373e+00 2.894284613202847134e-01
2.000000000000000000e+00 4.726135993148917969e+00 2.283466477396818572e-01
0.000000000000000000e+00 3.124648962828400212e+00 1.201624260024412583e-01
0.000000000000000000e+00 1.318421480958398728e+00 4.767998951026265753e-02
1.000000000000000000e+00 4.357724976719688392e+00 2.221914275765294322e-01
6.000000000000000000e+00 4.340191962782792956e+00 2.512103619126959675e-01
6.000000000000000000e+00 6.989506625497114989e+00 2.896162558967459999e-01
2.000000000000000000e+00 8.870876755432048455e+00 1.464420320149264487e-01
0.000000000000000000e+00 2.746384240525419518e+00 1.009078872283155626e-01
1.000000000000000000e+00 6.256497599423935796e+00 3.538162474818640768e-01
1.000000000000000000e+00 3.189594923567558027e+00 2.340296814002452153e-01
2.000000000000000000e+00 3.297902882070438135e+00 1.549883927137586659e-01
0.000000000000000000e+00 3.383009384492329463e+00 1.344266577672972585e-01
1.000000000000000000e+00 8.298769803809092238e+00 4.435962786884188325e-01
1.000000000000000000e+00 3.454175898289780999e+00 1.792413242793104433e-01
0.000000000000000000e+00 4.374407277318873355e+00 2.598231907525492823e-01
0.000000000000000000e+00 1.617044395342822627e+00 9.600911260891827059e-02
2.000000000000000000e+00 6.673668781429580754e+00 4.618596343491893630e-01
8.000000000000000000e+00 2.126015118096626910e+00 9.339846739624668714e-01
1.000000000000000000e+00 4.297961268048067218e+00 2.864004916221802310e-01
6.000000000000000000e+00 2.879302825803780941e+00 4.142216346623461831e-01
1.000000000000000000e+00 3.904252704240753769e+00 2.942523235020630401e-01
1.000000000000000000e+00 3.164692848501997169e+00 1.794830902190926170e-01
1.000000000000000000e+00 2.662324714917957635e+00 7.534500881840051623e-01
1.100000000000000000e+01 2.625837539289650469e+00 6.814566654540659130e-01
0.000000000000000000e+00 1.618629599776587824e+00 6.313366051921457389e-01
6.000000000000000000e+00 1.279792479640226466e+00 1.242057215827645361e-01
5.000000000000000000e+00 2.265739545892642592e+00 5.336183779665256699e-01
7.000000000000000000e+00 1.923182846402975210e+00 1.275057394977845870e+00
7.000000000000000000e+00 2.159853541424964440e+00 4.384963396744414044e-01
1.100000000000000000e+01 1.233593997999129055e+00 4.027253447779549078e-01
1.600000000000000000e+01 1.164316530195499855e+00 2.629475926139095976e-01
0.000000000000000000e+00 2.698320145208750631e+00 6.061354414453845596e-01
6.000000000000000000e+00 4.235280265253244636e+00 2.140305371598536788e-01
6.000000000000000000e+00 2.199906044115368164e+00 1.102849377225687322e+00
4.000000000000000000e+00 3.006048211839951190e+00 3.709323076649052586e-01
4.000000000000000000e+00 5.701871922230542289e+00 1.222608508917803150e+00
0.000000000000000000e+00 2.145716530536124100e+00 4.642231867626706032e-01
1.000000000000000000e+00 4.668863957933917064e+00 2.871343669109278074e-01
0.000000000000000000e+00 4.256964104476495869e+00 6.962245889728801984e-01
2.000000000000000000e+00 7.785610781704640715e+00 4.120327223514514969e-01
0.000000000000000000e+00 4.801012346207407688e+00 2.466123517470676152e+00
3.000000000000000000e+00 3.675688503771158633e+00 7.156863118328494755e-01
1.000000000000000000e+00 2.906929611956404091e+00 5.059219758529759359e-01
1.000000000000000000e+00 4.626246944154646101e+00 4.210328785643710492e-01
1.000000000000000000e+00 5.249015933099790310e+00 3.206503892522680754e-01
1.200000000000000000e+01 1.576657788736217869e+00 2.670304775609005921e-01
1.000000000000000000e+00 6.539765754675005427e-01 5.295437859015125759e-02
9.000000000000000000e+00 2.052247778172346937e+00 7.122053304234303717e-01
5.000000000000000000e+00 2.929676956694223566e+00 4.308495985713740040e-01
2.000000000000000000e+00 1.902597736593699906e+00 2.023733383036817046e-01
2.000000000000000000e+00 4.777034583706726067e+00 2.867722679038711697e-01
3.000000000000000000e+00 4.117818455450402482e+00 3.491444698540310809e-01
1.000000000000000000e+00 1.654595402684528205e+00 5.814167699086646435e-01
1.000000000000000000e+00 2.871296165288401259e+00 1.532910131943085730e-01
0.000000000000000000e+00 1.778043823650768518e+00 1.915557323942152779e-01
0.000000000000000000e+00 4.121124967288731789e+00 4.396328581772193100e-01
1.000000000000000000e+00 3.691203378244633626e+00 4.636270659844055619e-01
4.000000000000000000e+00 5.089788243736415474e+00 7.393974390793423002e-01
0.000000000000000000e+00 3.838613641396461329e+00 2.011028645983780061e-01
5.000000000000000000e+00 4.390404107765084163e+00 1.409031925221949866e+00
0.000000000000000000e+00 2.178518071300528547e+00 5.020403629924088396e-01
1.000000000000000000e+01 1.605652086780591459e+00 3.736064759274561053e-01
0.000000000000000000e+00 2.638648942964413546e+00 6.780760774275385039e-01
5.000000000000000000e+00 3.371236412978808605e+00 6.102761832941021591e-01
5.000000000000000000e+00 2.034578350558031712e+00 4.521119723438615234e-01
0.000000000000000000e+00 1.010849335813757799e+00 1.110473831529333599e-01
1.000000000000000000e+00 5.638615375427043830e+00 1.067034785813942177e+00
8.000000000000000000e+00 1.847425656617213585e+00 1.276855710276965650e-01
4.000000000000000000e+00 2.901748731839671969e+00 6.194855085720536447e-01
4.000000000000000000e+00 4.953946683713556176e+00 2.556593437261667212e+00
4.000000000000000000e+00 2.355850727410750522e+00 2.489746753681653380e-01
2.000000000000000000e+00 5.097013181311469410e+00 1.074140411723685906e+00
1.000000000000000000e+00 5.411401329473378929e+00 6.829773316790072046e-01
5.000000000000000000e+00 5.006803377949559319e+00 5.058365563088172978e-01
1.000000000000000000e+01 1.709096739422377498e+00 4.235489950859212538e-01
7.000000000000000000e+00 4.708052784729833462e+00 4.499097043825754927e-01
7.000000000000000000e+00 2.459327748295177862e+00 3.758302810906077318e-01
7.000000000000000000e+00 3.408472296868644502e+00 1.303712244124521080e-01
1.000000000000000000e+00 4.927556492665865484e+00 4.108521668406185379e-01
0.000000000000000000e+00 3.597670801776670757e+00 8.939350619324401004e-01
2.000000000000000000e+00 4.867234893668520357e+00 8.139962412538559455e-01
5.000000000000000000e+00 7.831115092780448705e+00 9.640750427975451897e-01
0.000000000000000000e+00 3.123618681659147134e-01 1.738580816053781133e-02
0.000000000000000000e+00 3.279341811710368315e+00 2.361072020264778915e-01
1.300000000000000000e+01 1.378029678329417251e+00 2.070178962022628522e-01
4.000000000000000000e+00 2.622002942937494474e+00 7.301843642281595770e-01
2.000000000000000000e+00 5.244210732211029402e+00 7.691041850306595817e-01
4.000000000000000000e+00 7.385403569024651560e+00 3.569137949663156451e-01
0.000000000000000000e+00 4.042971792047484469e-01 2.054635057174508325e-02
7.000000000000000000e+00 2.209864927584066496e+00 7.683164696945488092e-01
6.000000000000000000e+00 2.888789945156635230e+00 1.755404110578609178e-01
0.000000000000000000e+00 8.463357827084841967e-01 5.600484002203757333e-02
8.000000000000000000e+00 4.199800994106412055e+00 6.094150924595853613e-01
2.000000000000000000e+00 3.915635835030648160e+00 3.329761741611012571e-01
4.000000000000000000e+00 6.708097004588843504e+00 1.050778518085321078e+00
4.000000000000000000e+00 4.345326908719162162e+00 1.083503426614843557e+00
0.000000000000000000e+00 3.585543537975848682e+00 5.652615899002511046e-01
4.000000000000000000e+00 4.460438940107747108e+00 1.944825827534318874e+00
4.000000000000000000e+00 3.877557586563382674e+00 1.522938168793225300e-01
1.000000000000000000e+00 4.227643196983946972e+00 1.009791305756839064e+00
0.000000000000000000e+00 3.094788831495074888e+00 2.055700815472417675e-01
0.000000000000000000e+00 6.345245411056982254e-01 3.681609902951495095e-02
9.000000000000000000e+00 2.026007102335587007e+00 2.468812949636267906e-01
6.000000000000000000e+00 4.705163484409479402e+00 2.071002152880481173e+00
1.000000000000000000e+00 3.387839721124624504e+00 3.855297372520419263e-01
9.000000000000000000e+00 2.415858269414695947e+00 4.578602615122905894e-01
1.000000000000000000e+00 4.359005797124756221e+00 2.651536061774133479e-01
2.000000000000000000e+00 4.815756320923516576e+00 3.083190882700321267e-01
8.000000000000000000e+00 3.408441336476821792e+00 2.128326765088354722e-01
3.000000000000000000e+00 4.872502687741818050e+00 1.212129643743939944e+00
0.000000000000000000e+00 5.050394647737272980e-01 1.945594813143294161e-02
8.000000000000000000e+00 5.043596301078315136e+00 2.926727400762610953e-01
3.000000000000000000e+00 2.441013838736920682e+00 9.401869696215827688e-01
2.000000000000000000e+00 7.252255388061423780e+00 1.636121222661789609e+00
0.000000000000000000e+00 1.409010439713207052e+00 2.583983251098369571e-01
0.000000000000000000e+00 3.879408766162794286e+00 2.783514739741948518e-01
4.000000000000000000e+00 3.948937808035846597e+00 2.807680745898539221e-01
0.000000000000000000e+00 7.683219346086868740e+00 6.671786043244041231e-01
1.000000000000000000e+00 1.816976773579160431e+00 2.231981093065640576e-01
5.000000000000000000e+00 3.695224113999473037e+00 1.981124283418383980e-01
8.000000000000000000e+00 1.912339951588734932e+00 1.822022991257802593e-01
9.000000000000000000e+00 2.853470824842714304e+00 1.752242670797879154e-01
2.000000000000000000e+00 4.264488053206639151e+00 4.383268722198597755e-01
5.000000000000000000e+00 4.696993902741163573e+00 7.778010973074198642e-01
2.000000000000000000e+00 3.360182743196980404e+00 2.143586565470519956e-01
3.000000000000000000e+00 3.373801825523882414e+00 1.930805661301764620e-01
2.000000000000000000e+00 5.103696519289684375e+00 5.770835560826111932e-01
5.000000000000000000e+00 5.362085972023822755e+00 4.323287718148778880e-01
3.000000000000000000e+00 5.264972599015956156e+00 2.206668308429382830e-01
9.000000000000000000e+00 2.955375654347919046e+00 4.368279744380920149e-01
5.000000000000000000e+00 5.335962686439805758e+00 8.744129671140182802e-01
0.000000000000000000e+00 4.420399240346814196e+00 3.192568350859704696e-01
5.000000000000000000e+00 2.795388354251655549e+00 1.546329526787917907e-01
1.000000000000000000e+00 5.142031262289445515e+00 2.068321039409569129e-01
9.000000000000000000e+00 3.869980337522189728e+00 5.808681116660793231e-01
2.000000000000000000e+00 5.495333869146984185e+00 3.471142221300941300e-01
8.000000000000000000e+00 2.358831565292240029e+00 9.475545656984176723e-01
0.000000000000000000e+00 3.136874309003490957e+00 1.176822921627674601e-01
2.000000000000000000e+00 4.916938272140577659e+00 3.827174794530380231e-01
0.000000000000000000e+00 1.868192953585183558e+00 7.815884331177325173e-02
2.000000000000000000e+00 5.926949185762071970e+00 6.479922511558068310e-01
3.000000000000000000e+00 5.262337802233021833e+00 4.009251773517739093e-01
6.000000000000000000e+00 2.858790366975409558e+00 5.730304565710665488e-01
3.000000000000000000e+00 2.915302855779929203e+00 1.620626637291806282e-01
1.200000000000000000e+01 1.809847110904174938e+00 1.493750393830592660e-01
0.000000000000000000e+00 2.218227859410529579e+00 1.501021394771645534e-01
6.000000000000000000e+00 3.210333324445562742e+00 7.349744658273642539e-01
0.000000000000000000e+00 1.095428348921684059e+00 1.002648051873167440e-01
6.000000000000000000e+00 2.540190482165989305e+00 1.021361374016591439e+00
1.000000000000000000e+01 2.813337970564765200e+00 3.251214233528635922e-01
0.000000000000000000e+00 4.409437570194849165e+00 4.123264708590907990e-01
4.000000000000000000e+00 2.272668547038256381e+00 7.567339185339272412e-01
0.000000000000000000e+00 1.630715685409673599e+00 1.110471822483107135e-01
1.000000000000000000e+00 4.357664116089265072e+00 1.568680207815162653e-01
1.000000000000000000e+00 5.486965807700700637e+00 2.391004946807626930e-01
3.000000000000000000e+00 5.426599781125749367e+00 3.356705451957052722e-01
3.000000000000000000e+00 3.280900186258303375e+00 2.168294788929841233e-01
1.000000000000000000e+00 4.992614383546075452e+00 1.052824853992674781e+00
2.000000000000000000e+00 7.199417642673295425e+00 1.220926853759205094e-01
2.000000000000000000e+00 1.649753955738135103e+00 8.398595605671997644e-02
0.000000000000000000e+00 5.006553206181844295e+00 1.796246711567226484e-01
0.000000000000000000e+00 5.749444419939436557e+00 1.919337331300312866e-01
5.000000000000000000e+00 3.654951019550137570e+00 3.818800010711116411e-01
7.000000000000000000e+00 3.721650964669325212e+00 1.074370052634763484e+00
2.000000000000000000e+00 4.966287412337807794e+00 4.719685344802541094e-01
1.000000000000000000e+00 4.563489250396547625e+00 2.430127074158586753e-01
