path dep dodecane octanol pentanol division directionality movement
dodecane/0578 0.17171717171717171 0.4242424242424242 0.40404040404040403 0.0 2.0 5.7220117480822168 0.13629831966537914
dodecane/0579 0.30612244897959184 0.24489795918367346 0.20408163265306123 0.24489795918367346 0.0 4.0746207733296878 0.17454546053495065
dodecane/0580 0.17346938775510204 0.19387755102040816 0.26530612244897955 0.36734693877551017 0.0 5.2848850880943719 0.1985892870387429
dodecane/0581 0.44897959183673469 0.010204081632653062 0.38775510204081631 0.15306122448979592 0.0 1.3080141464008992 0.50501564176724378
dodecane/0582 0.30612244897959184 0.061224489795918366 0.42857142857142855 0.20408163265306123 3.0 7.2107418037667577 0.6783892987821929
dodecane/0583 0.44897959183673469 0.010204081632653062 0.38775510204081631 0.15306122448979592 0.0 3.8775679509769829 0.57319340870524993
dodecane/0584 0.14285714285714285 0.12244897959183672 0.46938775510204078 0.26530612244897955 1.0 3.6975701912935977 0.15069077215264354
dodecane/0585 0.30612244897959184 0.061224489795918366 0.42857142857142855 0.20408163265306123 0.0 5.301914848892693 0.27341753680119918
dodecane/0586 0.31958762886597941 0.020618556701030927 0.32989690721649484 0.32989690721649484 1.0 4.9790350328496933 0.30179320533148785
dodecane/0587 0.44329896907216493 0.051546391752577324 0.31958762886597941 0.18556701030927836 9.0 2.8538301260870549 0.21775323431192645
dodecane/0588 0.2857142857142857 0.040816326530612242 0.46938775510204078 0.20408163265306123 0.0 1.1360452071312415 0.078482126940861485
dodecane/0589 0.31958762886597941 0.020618556701030927 0.32989690721649484 0.32989690721649484 0.0 3.8580002514807643 0.15397380232475052
dodecane/0590 0.14285714285714285 0.12244897959183672 0.46938775510204078 0.26530612244897955 1.0 3.7707566554116716 0.088989230487925702
dodecane/0591 0.34343434343434348 0.15151515151515152 0.30303030303030304 0.20202020202020204 0.0 6.0647798250983715 0.30240001043151754
dodecane/0592 0.34343434343434348 0.15151515151515152 0.30303030303030304 0.20202020202020204 0.0 1.9455490918960046 0.11177610909324678
dodecane/0593 0.44329896907216493 0.051546391752577324 0.31958762886597941 0.18556701030927836 0.0 2.8482600025853753 0.44654694383420551
dodecane/0594 0.34693877551020413 0.040816326530612249 0.40816326530612246 0.20408163265306123 4.0 5.5306708802553333 0.56960296740480765
dodecane/0595 0.29292929292929293 0.020202020202020204 0.41414141414141414 0.27272727272727276 0.0 1.8630825732342793 0.13155494091731113
dodecane/0596 0.28282828282828287 0.050505050505050511 0.41414141414141414 0.25252525252525254 0.0 2.0947042366183215 0.11425336259886001
dodecane/0597 0.2857142857142857 0.040816326530612242 0.46938775510204078 0.20408163265306123 1.0 4.6768720444995031 0.57926071056524231
dodecane/0598 0.28282828282828287 0.050505050505050511 0.41414141414141414 0.25252525252525254 1.0 1.248643006691454 0.13664168917274377
dodecane/0599 0.29292929292929293 0.020202020202020204 0.41414141414141414 0.27272727272727276 3.0 4.8359602765886933 0.4942824141624298
dodecane/0600 0.34693877551020413 0.040816326530612249 0.40816326530612246 0.20408163265306123 0.0 4.3015270670790517 0.32463975402259521
dodecane/0601 0.29591836734693877 0.091836734693877556 0.28571428571428575 0.32653061224489799 1.0 6.6810828016070696 0.33642760206031136
dodecane/0602 0.35714285714285715 0.36734693877551022 0.27551020408163268 0.0 2.0 6.6316359937042453 0.18029488970138566
dodecane/0603 0.35714285714285715 0.36734693877551022 0.27551020408163268 0.0 1.0 3.2914556604256675 0.1318196375937695
dodecane/0604 0.29591836734693877 0.091836734693877556 0.28571428571428575 0.32653061224489799 2.0 7.1072503810533654 0.28942846132028471
dodecane/0605 0.37755102040816324 0.20408163265306123 0.21428571428571427 0.20408163265306123 2.0 4.726135993148918 0.22834664773968186
dodecane/0606 0.73469387755102045 0.10204081632653061 0.14285714285714288 0.020408163265306124 0.0 3.1246489628284002 0.12016242600244126
dodecane/0607 0.19387755102040816 0.44897959183673469 0.28571428571428575 0.071428571428571438 0.0 1.3184214809583987 0.047679989510262658
dodecane/0608 0.37755102040816324 0.20408163265306123 0.21428571428571427 0.20408163265306123 1.0 4.3577249767196884 0.22219142757652943
dodecane/0609 0.73469387755102045 0.10204081632653061 0.14285714285714288 0.020408163265306124 6.0 4.340191962782793 0.25121036191269597
dodecane/0610 0.32323232323232326 0.14141414141414144 0.21212121212121213 0.32323232323232326 6.0 6.989506625497115 0.289616255896746
dodecane/0611 0.0 0.030612244897959183 0.48979591836734693 0.47959183673469385 2.0 8.8708767554320485 0.14644203201492645
dodecane/0612 0.24489795918367346 0.24489795918367346 0.18367346938775511 0.32653061224489799 0.0 2.7463842405254195 0.10090788722831556
dodecane/0613 0.3505154639175258 0.041237113402061855 0.37113402061855671 0.23711340206185569 1.0 6.2564975994239358 0.35381624748186408
dodecane/0614 0.3505154639175258 0.041237113402061855 0.37113402061855671 0.23711340206185569 1.0 3.189594923567558 0.23402968140024522
dodecane/0615 0.0 0.29292929292929293 0.39393939393939398 0.31313131313131315 2.0 3.2979028820704381 0.15498839271375867
dodecane/0616 0.24489795918367346 0.24489795918367346 0.18367346938775511 0.32653061224489799 0.0 3.3830093844923295 0.13442665776729726
dodecane/0617 0.0 0.030612244897959183 0.48979591836734693 0.47959183673469385 1.0 8.2987698038090922 0.44359627868841883
dodecane/0618 0.0 0.29292929292929293 0.39393939393939398 0.31313131313131315 1.0 3.454175898289781 0.17924132427931044
dodecane/0619 0.32323232323232326 0.14141414141414144 0.21212121212121213 0.32323232323232326 0.0 4.3744072773188734 0.25982319075254928
dodecane/0620 0.19387755102040816 0.44897959183673469 0.28571428571428575 0.071428571428571438 0.0 1.6170443953428226 0.096009112608918271
dodecane/0621 0.33673469387755106 0.051020408163265307 0.5 0.11224489795918367 2.0 6.6736687814295808 0.46185963434918936
dodecane/0622 0.3505154639175258 0.051546391752577324 0.49484536082474229 0.10309278350515465 8.0 2.1260151180966269 0.93398467396246687
dodecane/0623 0.34693877551020413 0.10204081632653061 0.48979591836734693 0.061224489795918366 1.0 4.2979612680480672 0.28640049162218023
dodecane/0624 0.33673469387755106 0.051020408163265307 0.5 0.11224489795918367 6.0 2.8793028258037809 0.41422163466234618
dodecane/0625 0.3505154639175258 0.051546391752577324 0.49484536082474229 0.10309278350515465 1.0 3.9042527042407538 0.29425232350206304
dodecane/0626 0.34693877551020413 0.10204081632653061 0.48979591836734693 0.061224489795918366 1.0 3.1646928485019972 0.17948309021909262
dodecane/0627 0.36363636363636365 0.0 0.5252525252525253 0.11111111111111112 1.0 2.6623247149179576 0.75345008818400516
dodecane/0628 0.36363636363636365 0.0 0.5252525252525253 0.11111111111111112 11.0 2.6258375392896505 0.68145666545406591
dodecane/0629 0.46938775510204084 0.0 0.39795918367346939 0.1326530612244898 0.0 1.6186295997765878 0.63133660519214574
dodecane/0630 0.59595959595959591 0.0 0.38383838383838387 0.020202020202020204 6.0 1.2797924796402265 0.12420572158276454
dodecane/0631 0.44444444444444448 0.0 0.39393939393939398 0.16161616161616163 5.0 2.2657395458926426 0.53361837796652567
dodecane/0632 0.40404040404040409 0.0 0.59595959595959591 0.0 7.0 1.9231828464029752 1.2750573949778459
dodecane/0633 0.44444444444444448 0.0 0.39393939393939398 0.16161616161616163 7.0 2.1598535414249644 0.4384963396744414
dodecane/0634 0.46938775510204084 0.0 0.39795918367346939 0.1326530612244898 11.0 1.2335939979991291 0.40272534477795491
dodecane/0635 0.47959183673469385 0.010204081632653062 0.35714285714285715 0.15306122448979592 16.0 1.1643165301954999 0.2629475926139096
dodecane/0636 0.20202020202020204 0.0 0.79797979797979801 0.0 0.0 2.6983201452087506 0.60613544144538456
dodecane/0637 0.59595959595959591 0.0 0.38383838383838387 0.020202020202020204 6.0 4.2352802652532446 0.21403053715985368
dodecane/0638 0.47959183673469385 0.010204081632653062 0.35714285714285715 0.15306122448979592 6.0 2.1999060441153682 1.1028493772256873
dodecane/0639 0.40404040404040409 0.0 0.59595959595959591 0.0 4.0 3.0060482118399512 0.37093230766490526
dodecane/0640 0.20202020202020204 0.0 0.79797979797979801 0.0 4.0 5.7018719222305423 1.2226085089178031
dodecane/0641 0.37755102040816324 0.0 0.46938775510204084 0.15306122448979592 0.0 2.1457165305361241 0.4642231867626706
dodecane/0642 0.30612244897959184 0.0 0.56122448979591844 0.1326530612244898 1.0 4.6688639579339171 0.28713436691092781
dodecane/0643 0.36734693877551022 0.030612244897959183 0.5 0.10204081632653061 0.0 4.2569641044764959 0.6962245889728802
dodecane/0644 0.36734693877551022 0.051020408163265307 0.58163265306122447 0.0 2.0 7.7856107817046407 0.4120327223514515
dodecane/0645 0.33673469387755106 0.010204081632653062 0.5 0.15306122448979592 0.0 4.8010123462074077 2.4661235174706762
dodecane/0646 0.41414141414141414 0.0 0.58585858585858586 0.0 3.0 3.6756885037711586 0.71568631183284948
dodecane/0647 0.38383838383838387 0.010101010101010102 0.41414141414141414 0.19191919191919193 1.0 2.9069296119564041 0.50592197585297594
dodecane/0648 0.37755102040816324 0.0 0.46938775510204084 0.15306122448979592 1.0 4.6262469441546461 0.42103287856437105
dodecane/0649 0.36734693877551022 0.030612244897959183 0.5 0.10204081632653061 1.0 5.2490159330997903 0.32065038925226808
dodecane/0650 0.41414141414141414 0.0 0.58585858585858586 0.0 12.0 1.5766577887362179 0.26703047756090059
dodecane/0651 0.27272727272727276 0.070707070707070718 0.65656565656565657 0.0 1.0 0.65397657546750054 0.052954378590151258
dodecane/0652 0.41414141414141414 0.0 0.48484848484848486 0.10101010101010102 9.0 2.0522477781723469 0.71220533042343037
dodecane/0653 0.46391752577319589 0.010309278350515464 0.37113402061855671 0.15463917525773196 5.0 2.9296769566942236 0.430849598571374
dodecane/0654 0.38383838383838387 0.010101010101010102 0.41414141414141414 0.19191919191919193 2.0 1.9025977365936999 0.2023733383036817
dodecane/0655 0.27272727272727276 0.070707070707070718 0.65656565656565657 0.0 2.0 4.7770345837067261 0.28677226790387117
dodecane/0656 0.46391752577319589 0.010309278350515464 0.37113402061855671 0.15463917525773196 3.0 4.1178184554504025 0.34914446985403108
dodecane/0657 0.41414141414141414 0.0 0.48484848484848486 0.10101010101010102 1.0 1.6545954026845282 0.58141676990866464
dodecane/0658 0.36734693877551022 0.051020408163265307 0.58163265306122447 0.0 1.0 2.8712961652884013 0.15329101319430857
dodecane/0659 0.30612244897959184 0.0 0.56122448979591844 0.1326530612244898 0.0 1.7780438236507685 0.19155573239421528
dodecane/0660 0.33673469387755106 0.010204081632653062 0.5 0.15306122448979592 0.0 4.1211249672887318 0.43963285817721931
dodecane/0661 0.30612244897959184 0.010204081632653062 0.57142857142857151 0.11224489795918367 1.0 3.6912033782446336 0.46362706598440556
dodecane/0662 0.31632653061224492 0.040816326530612249 0.6428571428571429 0.0 4.0 5.0897882437364155 0.7393974390793423
dodecane/0663 0.27551020408163268 0.16326530612244899 0.48979591836734693 0.071428571428571438 0.0 3.8386136413964613 0.20110286459837801
dodecane/0664 0.29292929292929293 0.0 0.70707070707070707 0.0 5.0 4.3904041077650842 1.4090319252219499
dodecane/0665 0.3505154639175258 0.020618556701030927 0.47422680412371138 0.15463917525773196 0.0 2.1785180713005285 0.50204036299240884
dodecane/0666 0.42857142857142855 0.0 0.40816326530612246 0.16326530612244899 10.0 1.6056520867805915 0.37360647592745611
dodecane/0667 0.42857142857142855 0.0 0.40816326530612246 0.16326530612244899 0.0 2.6386489429644135 0.6780760774275385
dodecane/0668 0.35714285714285715 0.0 0.56122448979591844 0.081632653061224497 5.0 3.3712364129788086 0.61027618329410216
dodecane/0669 0.51515151515151514 0.0 0.34343434343434348 0.14141414141414144 5.0 2.0345783505580317 0.45211197234386152
dodecane/0670 0.27551020408163268 0.16326530612244899 0.48979591836734693 0.071428571428571438 0.0 1.0108493358137578 0.11104738315293336
dodecane/0671 0.31632653061224492 0.040816326530612249 0.6428571428571429 0.0 1.0 5.6386153754270438 1.0670347858139422
dodecane/0672 0.30612244897959184 0.010204081632653062 0.57142857142857151 0.11224489795918367 8.0 1.8474256566172136 0.12768557102769656
dodecane/0673 0.35714285714285715 0.0 0.56122448979591844 0.081632653061224497 4.0 2.901748731839672 0.61948550857205364
dodecane/0674 0.29292929292929293 0.0 0.70707070707070707 0.0 4.0 4.9539466837135562 2.5565934372616672
dodecane/0675 0.43877551020408162 0.020408163265306124 0.46938775510204084 0.071428571428571438 4.0 2.3558507274107505 0.24897467536816534
dodecane/0676 0.43877551020408162 0.020408163265306124 0.46938775510204084 0.071428571428571438 2.0 5.0970131813114694 1.0741404117236859
dodecane/0677 0.3505154639175258 0.020618556701030927 0.47422680412371138 0.15463917525773196 1.0 5.4114013294733789 0.6829773316790072
dodecane/0678 0.3505154639175258 0.030927835051546393 0.4329896907216495 0.18556701030927836 5.0 5.0068033779495593 0.5058365563088173
dodecane/0679 0.51515151515151514 0.0 0.34343434343434348 0.14141414141414144 10.0 1.7090967394223775 0.42354899508592125
dodecane/0680 0.3505154639175258 0.030927835051546393 0.4329896907216495 0.18556701030927836 7.0 4.7080527847298335 0.44990970438257549
dodecane/0681 0.45454545454545459 0.0 0.54545454545454553 0.0 7.0 2.4593277482951779 0.37583028109060773
dodecane/0682 0.45918367346938777 0.11224489795918367 0.42857142857142855 0.0 7.0 3.4084722968686445 0.13037122441245211
dodecane/0683 0.42424242424242425 0.0 0.49494949494949497 0.080808080808080815 1.0 4.9275564926658655 0.41085216684061854
dodecane/0684 0.45918367346938777 0.010204081632653062 0.39795918367346939 0.1326530612244898 0.0 3.5976708017766708 0.8939350619324401
dodecane/0685 0.30303030303030304 0.0 0.69696969696969691 0.0 2.0 4.8672348936685204 0.81399624125385595
dodecane/0686 0.30303030303030304 0.0 0.69696969696969691 0.0 5.0 7.8311150927804487 0.96407504279754519
dodecane/0687 0.21212121212121213 0.0 0.56565656565656575 0.22222222222222224 0.0 0.31236186816591471 0.017385808160537811
dodecane/0688 0.45918367346938777 0.11224489795918367 0.42857142857142855 0.0 0.0 3.2793418117103683 0.23610720202647789
dodecane/0689 0.45918367346938777 0.010204081632653062 0.39795918367346939 0.1326530612244898 13.0 1.3780296783294173 0.20701789620226285
dodecane/0690 0.39393939393939398 0.0 0.60606060606060608 0.0 4.0 2.6220029429374945 0.73018436422815958
dodecane/0691 0.30303030303030304 0.0 0.68686868686868696 0.010101010101010102 2.0 5.2442107322110294 0.76910418503065958
dodecane/0692 0.31632653061224492 0.040816326530612249 0.44897959183673469 0.19387755102040816 4.0 7.3854035690246516 0.35691379496631565
dodecane/0693 0.32653061224489799 0.020408163265306124 0.29591836734693877 0.35714285714285715 0.0 0.40429717920474845 0.020546350571745083
dodecane/0694 0.42424242424242425 0.0 0.49494949494949497 0.080808080808080815 7.0 2.2098649275840665 0.76831646969454881
dodecane/0695 0.45454545454545459 0.0 0.54545454545454553 0.0 6.0 2.8887899451566352 0.17554041105786092
dodecane/0696 0.21212121212121213 0.0 0.56565656565656575 0.22222222222222224 0.0 0.8463357827084842 0.056004840022037573
dodecane/0697 0.32653061224489799 0.020408163265306124 0.29591836734693877 0.35714285714285715 8.0 4.1998009941064121 0.60941509245958536
dodecane/0698 0.39393939393939398 0.0 0.60606060606060608 0.0 2.0 3.9156358350306482 0.33297617416110126
dodecane/0699 0.31632653061224492 0.040816326530612249 0.44897959183673469 0.19387755102040816 4.0 6.7080970045888435 1.0507785180853211
dodecane/0700 0.30303030303030304 0.0 0.68686868686868696 0.010101010101010102 4.0 4.3453269087191622 1.0835034266148436
dodecane/0701 0.36734693877551022 0.0 0.52040816326530615 0.11224489795918367 0.0 3.5855435379758487 0.5652615899002511
dodecane/0702 0.31313131313131315 0.0 0.57575757575757569 0.11111111111111112 4.0 4.4604389401077471 1.9448258275343189
dodecane/0703 0.32653061224489799 0.14285714285714288 0.45918367346938777 0.071428571428571438 4.0 3.8775575865633827 0.15229381687932253
dodecane/0704 0.31313131313131315 0.0 0.57575757575757569 0.11111111111111112 1.0 4.227643196983947 1.0097913057568391
dodecane/0705 0.32653061224489799 0.14285714285714288 0.45918367346938777 0.071428571428571438 0.0 3.0947888314950749 0.20557008154724177
dodecane/0706 0.30303030303030304 0.010101010101010102 0.68686868686868696 0.0 0.0 0.63452454110569823 0.036816099029514951
dodecane/0707 0.43434343434343436 0.030303030303030304 0.53535353535353536 0.0 9.0 2.026007102335587 0.24688129496362679
dodecane/0708 0.24242424242424243 0.0 0.75757575757575757 0.0 6.0 4.7051634844094794 2.0710021528804812
dodecane/0709 0.30303030303030304 0.010101010101010102 0.68686868686868696 0.0 1.0 3.3878397211246245 0.38552973725204193
dodecane/0710 0.35714285714285715 0.0 0.53061224489795922 0.11224489795918367 9.0 2.4158582694146959 0.45786026151229059
dodecane/0711 0.34693877551020413 0.0 0.5 0.15306122448979592 1.0 4.3590057971247562 0.26515360617741335
dodecane/0712 0.36734693877551022 0.0 0.52040816326530615 0.11224489795918367 2.0 4.8157563209235166 0.30831908827003213
dodecane/0713 0.43434343434343436 0.030303030303030304 0.53535353535353536 0.0 8.0 3.4084413364768218 0.21283267650883547
dodecane/0714 0.35714285714285715 0.0 0.53061224489795922 0.11224489795918367 3.0 4.8725026877418181 1.2121296437439399
dodecane/0715 0.31632653061224492 0.051020408163265307 0.51020408163265307 0.12244897959183673 0.0 0.5050394647737273 0.019455948131432942
dodecane/0716 0.31632653061224492 0.051020408163265307 0.51020408163265307 0.12244897959183673 8.0 5.0435963010783151 0.2926727400762611
dodecane/0717 0.34020618556701032 0.051546391752577324 0.49484536082474229 0.1134020618556701 3.0 2.4410138387369207 0.94018696962158277
dodecane/0718 0.24242424242424243 0.0 0.75757575757575757 0.0 2.0 7.2522553880614238 1.6361212226617896
dodecane/0719 0.34693877551020413 0.0 0.5 0.15306122448979592 0.0 1.4090104397132071 0.25839832510983696
dodecane/0720 0.45918367346938777 0.020408163265306124 0.35714285714285715 0.16326530612244899 0.0 3.8794087661627943 0.27835147397419485
dodecane/0721 0.38383838383838381 0.060606060606060601 0.55555555555555558 0.0 4.0 3.9489378080358466 0.28076807458985392
dodecane/0722 0.29591836734693877 0.091836734693877556 0.42857142857142855 0.18367346938775511 0.0 7.6832193460868687 0.66717860432440412
dodecane/0723 0.35353535353535354 0.0 0.64646464646464652 0.0 1.0 1.8169767735791604 0.22319810930656406
dodecane/0724 0.36734693877551022 0.091836734693877556 0.54081632653061229 0.0 5.0 3.695224113999473 0.1981124283418384
dodecane/0725 0.40404040404040409 0.0 0.59595959595959591 0.0 8.0 1.9123399515887349 0.18220229912578026
dodecane/0726 0.56565656565656575 0.0 0.43434343434343436 0.0 9.0 2.8534708248427143 0.17522426707978792
dodecane/0727 0.37373737373737376 0.0 0.53535353535353536 0.090909090909090912 2.0 4.2644880532066392 0.43832687221985978
dodecane/0728 0.35353535353535354 0.0 0.64646464646464652 0.0 5.0 4.6969939027411636 0.77780109730741986
dodecane/0729 0.56565656565656575 0.0 0.43434343434343436 0.0 2.0 3.3601827431969804 0.214358656547052
dodecane/0730 0.53535353535353536 0.0 0.4646464646464647 0.0 3.0 3.3738018255238824 0.19308056613017646
dodecane/0731 0.40404040404040409 0.0 0.59595959595959591 0.0 2.0 5.1036965192896844 0.57708355608261119
dodecane/0732 0.29591836734693877 0.091836734693877556 0.42857142857142855 0.18367346938775511 5.0 5.3620859720238228 0.43232877181487789
dodecane/0733 0.53535353535353536 0.0 0.4646464646464647 0.0 3.0 5.2649725990159562 0.22066683084293828
dodecane/0734 0.45918367346938777 0.020408163265306124 0.35714285714285715 0.16326530612244899 9.0 2.955375654347919 0.43682797443809201
dodecane/0735 0.37373737373737376 0.0 0.53535353535353536 0.090909090909090912 5.0 5.3359626864398058 0.87441296711401828
dodecane/0736 0.40816326530612246 0.030612244897959179 0.34693877551020408 0.21428571428571425 0.0 4.4203992403468142 0.31925683508597047
dodecane/0737 0.36734693877551022 0.091836734693877556 0.54081632653061229 0.0 5.0 2.7953883542516555 0.15463295267879179
dodecane/0738 0.38383838383838381 0.060606060606060601 0.55555555555555558 0.0 1.0 5.1420312622894455 0.20683210394095691
dodecane/0739 0.40816326530612246 0.030612244897959179 0.34693877551020408 0.21428571428571425 9.0 3.8699803375221897 0.58086811166607932
dodecane/0740 0.37113402061855666 0.010309278350515464 0.27835051546391754 0.34020618556701032 2.0 5.4953338691469842 0.34711422213009413
dodecane/0741 0.37373737373737376 0.0 0.53535353535353536 0.090909090909090912 8.0 2.35883156529224 0.94755456569841767
dodecane/0742 0.25510204081632648 0.20408163265306123 0.17346938775510204 0.36734693877551017 0.0 3.136874309003491 0.11768229216276746
dodecane/0743 0.43434343434343436 0.070707070707070718 0.49494949494949497 0.0 2.0 4.9169382721405777 0.38271747945303802
dodecane/0744 0.30612244897959184 0.16326530612244899 0.30612244897959184 0.22448979591836735 0.0 1.8681929535851836 0.078158843311773252
dodecane/0745 0.30303030303030304 0.050505050505050511 0.48484848484848486 0.16161616161616163 2.0 5.926949185762072 0.64799225115580683
dodecane/0746 0.36734693877551022 0.091836734693877556 0.54081632653061229 0.0 3.0 5.2623378022330218 0.40092517735177391
dodecane/0747 0.36734693877551022 0.091836734693877556 0.54081632653061229 0.0 6.0 2.8587903669754096 0.57303045657106655
dodecane/0748 0.37113402061855666 0.010309278350515464 0.27835051546391754 0.34020618556701032 3.0 2.9153028557799292 0.16206266372918063
dodecane/0749 0.48484848484848486 0.0 0.18181818181818182 0.33333333333333337 12.0 1.8098471109041749 0.14937503938305927
dodecane/0750 0.43434343434343436 0.070707070707070718 0.49494949494949497 0.0 0.0 2.2182278594105296 0.15010213947716455
dodecane/0751 0.37373737373737376 0.0 0.53535353535353536 0.090909090909090912 6.0 3.2103333244455627 0.73497446582736425
dodecane/0752 0.33673469387755106 0.061224489795918366 0.40816326530612246 0.19387755102040816 0.0 1.0954283489216841 0.10026480518731674
dodecane/0753 0.44897959183673469 0.010204081632653062 0.38775510204081631 0.15306122448979592 6.0 2.5401904821659893 1.0213613740165914
dodecane/0754 0.48484848484848486 0.0 0.18181818181818182 0.33333333333333337 10.0 2.8133379705647652 0.32512142335286359
dodecane/0755 0.33673469387755106 0.061224489795918366 0.40816326530612246 0.19387755102040816 0.0 4.4094375701948492 0.4123264708590908
dodecane/0756 0.44897959183673469 0.010204081632653062 0.38775510204081631 0.15306122448979592 4.0 2.2726685470382564 0.75673391853392724
dodecane/0757 0.30303030303030304 0.050505050505050511 0.48484848484848486 0.16161616161616163 0.0 1.6307156854096736 0.11104718224831071
dodecane/0758 0.25510204081632648 0.20408163265306123 0.17346938775510204 0.36734693877551017 1.0 4.3576641160892651 0.15686802078151627
dodecane/0759 0.30612244897959184 0.16326530612244899 0.30612244897959184 0.22448979591836735 1.0 5.4869658077007006 0.23910049468076269
dodecane/0760 0.34693877551020413 0.061224489795918366 0.35714285714285715 0.23469387755102042 3.0 5.4265997811257494 0.33567054519570527
dodecane/0761 0.38383838383838387 0.090909090909090912 0.5252525252525253 0.0 3.0 3.2809001862583034 0.21682947889298412
dodecane/0762 0.34693877551020413 0.051020408163265307 0.43877551020408162 0.16326530612244899 1.0 4.9926143835460755 1.0528248539926748
dodecane/0763 0.020408163265306124 0.081632653061224497 0.36734693877551022 0.53061224489795922 2.0 7.1994176426732954 0.12209268537592051
dodecane/0764 0.020408163265306124 0.081632653061224497 0.36734693877551022 0.53061224489795922 2.0 1.6497539557381351 0.083985956056719976
dodecane/0765 0.040816326530612249 0.21428571428571427 0.5 0.24489795918367346 0.0 5.0065532061818443 0.17962467115672265
dodecane/0766 0.24489795918367346 0.25510204081632654 0.33673469387755106 0.16326530612244899 0.0 5.7494444199394366 0.19193373313003129
dodecane/0767 0.37755102040816324 0.040816326530612249 0.36734693877551022 0.21428571428571427 5.0 3.6549510195501376 0.38188000107111164
dodecane/0768 0.32323232323232326 0.0 0.45454545454545459 0.22222222222222224 7.0 3.7216509646693252 1.0743700526347635
dodecane/0769 0.37755102040816324 0.040816326530612249 0.36734693877551022 0.21428571428571427 2.0 4.9662874123378078 0.47196853448025411
dodecane/0770 0.34693877551020413 0.061224489795918366 0.35714285714285715 0.23469387755102042 1.0 4.5634892503965476 0.24301270741585868
dodecane/0771 0.24242424242424243 0.13131313131313133 0.040404040404040407 0.58585858585858586 0.0 4.777081461751421 0.11176829630678491
dodecane/0772 0.34693877551020413 0.051020408163265307 0.43877551020408162 0.16326530612244899 8.0 3.8592418984578574 0.64748203223143819
dodecane/0773 0.35714285714285715 0.24489795918367346 0.1326530612244898 0.26530612244897961 1.0 3.2136811636296558 0.12505248219076309
dodecane/0774 0.35714285714285715 0.24489795918367346 0.1326530612244898 0.26530612244897961 0.0 6.7333498907874647 0.21192755433303423
dodecane/0775 0.24489795918367346 0.25510204081632654 0.33673469387755106 0.16326530612244899 0.0 1.1497710481619758 0.059915002236551752
dodecane/0776 0.24242424242424243 0.13131313131313133 0.040404040404040407 0.58585858585858586 2.0 7.3395836692981531 0.26427608997550867
dodecane/0777 0.040816326530612249 0.21428571428571427 0.5 0.24489795918367346 0.0 1.7879840984242392 0.059946930934174462
dodecane/0778 0.32323232323232326 0.0 0.45454545454545459 0.22222222222222224 0.0 3.8805710880667221 0.75069937378001506
dodecane/0779 0.38383838383838387 0.090909090909090912 0.5252525252525253 0.0 5.0 2.904702158040982 0.38765165522185019
dodecane/0780 0.26530612244897961 0.040816326530612249 0.53061224489795922 0.16326530612244899 4.0 8.9143334131030869 0.46299419443114748
dodecane/0781 0.26530612244897961 0.040816326530612249 0.53061224489795922 0.16326530612244899 0.0 1.1882151950032387 0.1285891571105241
dodecane/0782 0.27835051546391754 0.051546391752577324 0.46391752577319589 0.2061855670103093 1.0 6.9119859839092168 0.87306679802969667
dodecane/0783 0.16326530612244897 0.020408163265306121 0.5714285714285714 0.24489795918367344 1.0 1.4312020156165208 0.11146610194190328
dodecane/0784 0.30612244897959184 0.32653061224489799 0.16326530612244899 0.20408163265306123 0.0 1.9382416083802054 0.083639134894345352
dodecane/0785 0.36363636363636365 0.11111111111111112 0.5252525252525253 0.0 0.0 2.8387583827050573 0.209902098858854
dodecane/0786 0.38383838383838381 0.060606060606060601 0.55555555555555558 0.0 10.0 1.6901590148887911 0.12382257605838153
dodecane/0787 0.46938775510204084 0.051020408163265307 0.32653061224489799 0.15306122448979592 4.0 3.5230550073026112 0.21615766902802427
dodecane/0788 0.30612244897959184 0.32653061224489799 0.16326530612244899 0.20408163265306123 0.0 1.5636375043463269 0.050477934826311251
dodecane/0789 0.29591836734693877 0.051020408163265307 0.5 0.15306122448979592 4.0 5.4675742891218171 0.37234455613693868
dodecane/0790 0.32653061224489799 0.020408163265306124 0.29591836734693877 0.35714285714285715 0.0 3.9787703093955238 0.29873728180237252
dodecane/0791 0.27835051546391754 0.051546391752577324 0.46391752577319589 0.2061855670103093 0.0 4.7224783351788586 0.49647305170086659
dodecane/0792 0.46938775510204084 0.051020408163265307 0.32653061224489799 0.15306122448979592 0.0 3.1542963064164438 0.30547747368533912
dodecane/0793 0.39795918367346939 0.0 0.60204081632653061 0.0 3.0 3.2404735714452095 0.44335907190695373
dodecane/0794 0.38383838383838381 0.060606060606060601 0.55555555555555558 0.0 1.0 3.0499097510095363 0.26951976127978289
dodecane/0795 0.32653061224489799 0.020408163265306124 0.29591836734693877 0.35714285714285715 1.0 5.1446176958502834 0.45841854775693669
dodecane/0796 0.39795918367346939 0.0 0.60204081632653061 0.0 3.0 2.1421258555856104 0.19193637904962571
dodecane/0797 0.16326530612244897 0.020408163265306121 0.5714285714285714 0.24489795918367344 1.0 0.95187961111395747 0.062236122702775329
dodecane/0798 0.29591836734693877 0.051020408163265307 0.5 0.15306122448979592 0.0 1.4658435774817675 0.14439060486626648
dodecane/0799 0.36363636363636365 0.11111111111111112 0.5252525252525253 0.0 1.0 4.1572386587370538 0.29168152689562965
